recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity,avg_order_value_score,recency_score,avg_purchase_interval_score,purchase_regularity_score,purchase_frequency_score,final_score,score_category
52,28.12,66.4,1.0666666666666669,0.9375,0.0008331011965302566,0.8605898123324397,0.006882348454304739,0.0031348410717982806,0.0031347469811365226,22.0,Low
23,330.0,16.76,0.0909090909090909,11.0,0.0001899418902198066,0.938337801608579,0.00056662780181103,0.037016050822155144,0.03701650203539694,24.0,Low
9,9.89,20.97,3.0338983050847457,0.329608938547486,0.0002444886404125341,0.9758713136729222,0.01961551681054297,0.0010880252150589312,0.0010886876375590501,25.0,Low
43,450.0,15.96,0.0666666666666666,15.0,0.00017957671203591537,0.8847184986595175,0.0004097154874633599,0.05048435780366346,0.05048480270623055,23.0,Low
16,10.99,24.55,2.730769230769231,0.3661971830985915,0.0002908728127854473,0.9571045576407506,0.01765347357092026,0.0012112206424411281,0.0012121470603750249,24.0,Low
6,29.08,20.07,1.0314685314685317,0.9694915254237289,0.00023282781495565646,0.9839142091152815,0.006654523844049949,0.0032425589931016578,0.0032424933865031914,25.0,Low
29,22.46,18.59,1.3359375,0.7485380116959064,0.0002136522353154577,0.9222520107238605,0.00862523972714692,0.0024985915552193515,0.002499492132828871,23.0,Low
357,57.0,15.28,0.5263157894736842,1.9,0.0001707663105796078,0.04289544235924936,0.0033848555529237827,0.00637565243922372,0.006376118009250477,1.0,Very Low
126,5.95,16.11,5.043478260869565,0.1982758620689655,0.00018152018294539493,0.6621983914209115,0.03262279028185943,0.0006458166673492754,0.0006464784322000132,17.0,Very Low
136,480.0,12.53,0.0625,16.0,0.00013513601057248175,0.6353887399463807,0.0003827461834348546,0.053851434549040546,0.053851877873938955,17.0,Very Low
141,450.0,18.87,0.0666666666666666,15.0,0.00021728004767981965,0.6219839142091153,0.0004097154874633599,0.05048435780366346,0.05048480270623055,17.0,Very Low
131,26.92,21.87,1.1142857142857143,0.8974358974358975,0.00025614946586941174,0.6487935656836461,0.0071905690717733745,0.002999942163730289,0.003000063974428187,16.0,Very Low
37,10.58,19.88,2.834782608695652,0.352760736196319,0.00023036608513698229,0.900804289544236,0.018326713989879343,0.0011659790945359925,0.0011661303664163435,23.0,Low
235,570.0,17.84,0.0526315789473684,19.0,0.0002039348807680597,0.3699731903485255,0.0003188715159989198,0.06395266478517178,0.06395310337706415,11.0,Very Low
260,240.0,19.37,0.125,8.0,0.00022375828404475165,0.30294906166219837,0.0007872857438624406,0.02691482058602391,0.026915276532271732,8.0,Very Low
16,16.14,17.85,1.8591549295774648,0.5378787878787878,0.00020406444549535835,0.9571045576407506,0.012011834110656025,0.0017892857815055459,0.001790161630831634,24.0,Low
252,720.0,17.41,0.0416666666666666,24.0,0.00019836359749421818,0.32439678284182305,0.0002478996632923255,0.08078804851205719,0.08078847921560617,10.0,Very Low
29,12.69,24.65,2.364864864864865,0.4228571428571429,0.00029216846005843366,0.9222520107238605,0.01528510890945647,0.0014019990753381477,0.0014029479865451677,23.0,Low
34,16.02,14.52,1.8727272727272728,0.5339805825242718,0.00016091939130491114,0.9088471849865951,0.012099682906364756,0.0017761602249076506,0.0017766933301608004,23.0,Low
168,13.1,28.55,2.290322580645161,0.4366197183098591,0.0003426987037049034,0.549597855227882,0.014802624063192356,0.0014483387231014858,0.001448964680503849,14.0,Very Low
2,10.37,17.7,2.8932038834951457,0.3456375838926174,0.00020212097458587874,0.9946380697050938,0.018704853459111447,0.0011419948940604198,0.0011425608402423845,25.0,Low
3,31.66,27.5,0.9476439790575916,1.0552486187845305,0.00032909440733854613,0.9919571045576407,0.006111958282684175,0.0035313097079079443,0.0035320618509261143,25.0,Low
184,0.99,30.48,30.2,0.0331125827814569,0.00036770469607354093,0.5067024128686327,0.19545172222161683,8.969923047008518e-05,8.978867113889073e-05,17.0,Very Low
187,7.66,7.63,3.914285714285714,0.2554744525547445,7.164929419614804e-05,0.49865951742627346,0.025313941378929228,0.0008384087112422885,0.0008384017167593922,13.0,Very Low
169,210.0,19.64,0.1428571428571428,7.0,0.00022725653168181496,0.5469168900804289,0.000902868475413179,0.02354774384064683,0.02354820136456333,14.0,Very Low
10,2.47,16.74,12.130434782608695,0.082437275985663,0.00018968276076520926,0.9731903485254692,0.07849405869903962,0.0002557792579308264,0.00025589771274583863,26.0,Low
44,870.0,18.03,0.0344827586206896,29.0,0.0002063966105867339,0.8820375335120644,0.0002014008632431777,0.09762343223894258,0.09762385505414818,25.0,Low
320,300.0,15.3,0.1,10.0,0.0001710254400342051,0.1420911528150134,0.0006254699196914062,0.03364897407677807,0.03364942686768854,4.0,Very Low
200,30.0,326.4,1.0,1.0,0.004201784106294902,0.46380697050938335,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,12.0,Very Low
22,30.0,23.09,1.0,1.0,0.00027195636259984583,0.9410187667560321,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,24.0,Low
231,180.0,23.22,0.1666666666666666,6.0,0.0002736407040547281,0.38069705093833783,0.0010569787841474975,0.02018066709526975,0.020181126196854925,10.0,Very Low
37,37.88,19.69,0.791970802919708,1.262672811059908,0.00022790435531830816,0.900804289544236,0.0051043429507612054,0.004229722882146992,0.004230168769030989,23.0,Low
25,4.4,23.92,6.82,0.1466275659824047,0.000282710234965633,0.9329758713136729,0.04412156345686546,0.0004719128906578664,0.00047251288186841246,24.0,Low
95,12.78,21.08,2.347826086956522,0.4259259259259259,0.0002459138524128191,0.7453083109919572,0.015174823153852242,0.0014123319034456538,0.0014130492120482928,19.0,Very Low
126,3.45,327.64,8.7,0.1149425287356321,0.004217850132479934,0.6621983914209115,0.056290113434527236,0.00036522693856785176,0.00036588883489097973,18.0,Very Low
70,17.91,25.82,1.675,0.5970149253731343,0.0003073275331523746,0.8123324396782842,0.010819866842466575,0.0019884016948741815,0.0019888190657264297,21.0,Low
15,23.04,17.91,1.3020833333333333,0.768,0.0002048418338591502,0.9597855227882037,0.008406114131915311,0.0025641215634568657,0.0025645889194045664,24.0,Low
14,1980.0,16.06,0.0151515151515151,66.0,0.00018087235930890172,0.9624664879356568,7.627681947456178e-05,0.22220527181789454,0.22220563625935907,30.0,Low
3,60.37,17.43,0.4969696969696969,2.0121951219512195,0.00019862272694881546,0.9919571045576407,0.0031949090671344977,0.006753422025290417,0.006754352786423054,25.0,Low
2,20.25,24.3,1.481651376146789,0.6749226006191951,0.0002876336946029813,0.9946380697050938,0.00956839216562087,0.0022507228164815826,0.002251450928807685,25.0,Low
78,19.33,18.51,1.5522388059701493,0.6442307692307693,0.00021261571749706863,0.7908847184986595,0.010025278690940153,0.0021473810647405795,0.0021481939569979605,20.0,Very Low
372,540.0,16.89,0.0555555555555555,18.0,0.0001916262316746889,0.002680965147453085,0.00033779734338734463,0.060585588039794705,0.060586028209355755,2.0,Very Low
38,4.73,19.78,6.342857142857143,0.1576576576576576,0.00022907043786399593,0.8981233243967829,0.04103319286982972,0.0005090520558369878,0.0005095507087132049,23.0,Low
53,7.17,16.29,4.186046511627907,0.2388888888888889,0.00018385234803677047,0.8579088471849866,0.027072949274901406,0.0007825638455140151,0.0007834061556868216,22.0,Low
1,56.71,19.0,0.5289855072463768,1.8904109589041096,0.00021896438913470199,0.9973190348525469,0.0034021356561914754,0.006343365401939282,0.006343569615962629,25.0,Low
8,7.21,15.1,4.16,0.2403846153846154,0.00016843414548823227,0.9785522788203753,0.026904359765067398,0.0007876000714152202,0.0007878955892437661,25.0,Low
8,6.12,16.82,4.9,0.2040816326530612,0.0001907192785835984,0.9785522788203753,0.03169410816053001,0.0006653651424719783,0.0006655585248170275,25.0,Low
18,11.11,19.37,2.701030927835052,0.3702290076335878,0.00022375828404475165,0.9517426273458445,0.01746098845097058,0.001224796105074355,0.0012256153610458584,24.0,Low
11,4.05,59.39,7.404255319148936,0.1350574712643678,0.0007422763226939098,0.9705093833780161,0.04790323369664129,0.00043295549379095415,0.00043323033824514776,25.0,Low
112,2.05,23.67,14.6,0.0684931506849315,0.00027947111678316695,0.6997319034852547,0.09447864793889137,0.00020882831789610922,0.00020875866039792094,19.0,Very Low
3,11.53,17.08,2.6029411764705883,0.384180790960452,0.00019408796149336302,0.9919571045576407,0.016826089492579677,0.001271772830270779,0.001272754413393776,25.0,Low
239,180.0,18.38,0.1666666666666666,6.0,0.00021093137604218627,0.35924932975871315,0.0010569787841474975,0.02018066709526975,0.020181126196854925,10.0,Very Low
112,30.0,71.4,1.0,1.0,0.0008978835601795767,0.6997319034852547,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,18.0,Very Low
177,13.46,19.27,2.2285714285714286,0.4487179487179487,0.00022246263677176524,0.5254691689008043,0.01440293152053948,0.0014890743933687783,0.0014893695825163502,13.0,Very Low
4,36.65,9.31,0.8186528497409327,1.2215189873417722,9.34161683823196e-05,0.9892761394101877,0.00527704604663907,0.0040911547993223085,0.0040921186871549445,25.0,Low
358,30.0,80.64,1.0,1.0,0.0010176013682035203,0.04021447721179627,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,1.0,Very Low
0,10.66,19.26,2.815217391304348,0.3552123552123552,0.00022233307204446665,1.0,0.018200075518788973,0.0011742338839134123,0.0011751092335302324,25.0,Low
0,60.08,7.56,0.4993252361673414,2.002702702702703,7.074234110505755e-05,1.0,0.003210155607799859,0.0067214603211813665,0.006721804393135206,25.0,Low
18,53.74,8.39,0.558252427184466,1.791304347826087,8.14962134708447e-05,0.9517426273458445,0.0035915696870206584,0.006009665836465342,0.006010229174359498,24.0,Low
16,18.75,8.79,1.6,0.625,8.66788025627903e-05,0.9571045576407506,0.010334419369953472,0.0020826295888679435,0.002083097170422265,24.0,Low
21,2.14,11.5,14.04,0.0712250712250712,0.0001217908436607218,0.9436997319034852,0.09085397347746019,0.00021802690401703158,0.00021885988590104617,25.0,Low
32,570.0,37.51,0.0526315789473684,19.0,0.000458788699364485,0.9142091152815013,0.0003188715159989198,0.06395266478517178,0.06395310337706415,24.0,Low
262,30.0,15.0,1.0,1.0,0.00016713849821524589,0.2975871313672922,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,8.0,Very Low
50,14.06,10.92,2.1333333333333333,0.46875,0.00011427608947740068,0.8659517426273459,0.013786490285602205,0.0015565238474027742,0.001556711085870518,22.0,Low
158,17.45,6.52,1.719298245614035,0.5816326530612245,5.726760946599897e-05,0.5764075067024128,0.011106593127401214,0.001936608403481692,0.0019371905798215676,15.0,Very Low
14,630.0,12.91,0.0476190476190476,21.0,0.00014005947020983008,0.9624664879356568,0.0002864272404759054,0.07068681827592595,0.07068725371248097,26.0,Low
7,20.06,21.65,1.4952380952380953,0.6687898089171974,0.00025329904186884163,0.9812332439678284,0.00965633401152247,0.0022300732361575444,0.0022301261194121983,25.0,Low
12,30.19,12.9,0.9935483870967742,1.0064935064935066,0.00013992990548253144,0.967828418230563,0.006409080667481927,0.0033671475030945894,0.0033670751677084025,24.0,Low
198,13.73,30.09,2.1842105263157894,0.4578313253012048,0.000362651671708894,0.4691689008042895,0.014115799682160802,0.001519759831734124,0.0015196732590257256,12.0,Very Low
56,6.09,4.55,4.925925925925926,0.2030075187969924,3.174335818816685e-05,0.8498659517426274,0.03186191716337405,0.0006617485186853217,0.0006621914496493191,22.0,Low
10,1590.0,3.45,0.0188679245283018,53.0,1.7491238185316433e-05,0.9731903485254692,0.00010033177332502977,0.1784332741279925,0.17843365907914985,29.0,Low
96,22.5,7.86,1.3333333333333333,0.75,7.462928292401677e-05,0.7426273458445041,0.008608383912129104,0.0025035141820400784,0.002503981566385815,19.0,Very Low
254,90.0,18.8,0.3333333333333333,3.0,0.00021637309458872917,0.3190348525469169,0.0021357509452877275,0.01007943685913851,0.01007990069372972,8.0,Very Low
24,77.6,3.43,0.3865979381443299,2.5866666666666664,1.723210873071915e-05,0.935656836461126,0.002480513182353162,0.008687711804382648,0.008688176291076913,24.0,Low
20,20.16,8.03,1.4878048780487805,0.6721311475409836,7.683188328809364e-05,0.9463806970509383,0.00960822152489322,0.0022413237797361254,0.0022413497033045597,24.0,Low
158,3.87,15.67,7.75,0.1290322580645161,0.00017581933494425478,0.5764075067024128,0.05014111211602794,0.0004126681385397945,0.00041302788723889737,15.0,Very Low
71,11.49,4.23,2.611940298507463,0.3828571428571428,2.759728691461037e-05,0.8096514745308311,0.01688433750654818,0.001267316005523064,0.0012682649798368315,21.0,Low
52,390.0,10.15,0.0769230769230769,13.0,0.00010429960547540538,0.8605898123324397,0.0004761014666104512,0.043750204312909304,0.04375065237081375,23.0,Low
84,9.35,3.87,3.208333333333333,0.3116883116883117,2.293295673185932e-05,0.774798927613941,0.020744570724956685,0.0010276850890988255,0.0010280802845402989,20.0,Very Low
152,18.44,13.92,1.626865671641791,0.6146788990825688,0.00015314550766699274,0.5924932975871313,0.010508311001898463,0.0020478776499821705,0.002048304060355945,15.0,Very Low
73,2.73,223.58,11.0,0.0909090909090909,0.002869599580210284,0.8042895442359249,0.07117716925826241,0.000284304508950639,0.00028507903086597805,22.0,Low
280,420.0,16.14,0.0714285714285714,14.0,0.00018190887712729088,0.24932975871313667,0.0004405375492102238,0.04711728105828639,0.04711772753852215,7.0,Very Low
26,16.86,10.34,1.7789473684210526,0.5621301775147929,0.00010676133529407953,0.9302949061662198,0.011492680006125086,0.001870942071592017,0.0018709714348566356,24.0,Low
29,300.0,10.61,0.1,10.0,0.00011025958293114281,0.9222520107238605,0.0006254699196914062,0.03364897407677807,0.03364942686768854,24.0,Low
24,1740.0,5.57,0.0172413793103448,58.0,4.4958960372628155e-05,0.935656836461126,8.980374312522311e-05,0.1952686578548779,0.19526903491769185,28.0,Low
179,16.24,7.62,1.8478260869565215,0.5411764705882353,7.15197294688494e-05,0.5201072386058981,0.01193850667043155,0.0018003893322701583,0.001801385214723995,13.0,Very Low
39,7.48,8.51,4.012195121951219,0.2492401215805471,8.305099019842838e-05,0.8954423592493298,0.025947673038748887,0.0008174172403960844,0.0008181992657531417,23.0,Low
21,20.81,7.03,1.4414414414414414,0.69375,6.387541055822963e-05,0.9436997319034852,0.009308128016652496,0.0023141161151126175,0.0023143029986049083,24.0,Low
21,36.11,7.49,0.8308823529411765,1.2035398230088497,6.983538801396708e-05,0.9436997319034852,0.00535620313222106,0.004030617573195612,0.004031511334136193,24.0,Low
36,10.54,11.53,2.8461538461538463,0.3513513513513513,0.00012217953784261773,0.9034852546916889,0.018400315836325034,0.001161233587599215,0.0011616409328593987,23.0,Low
81,14.48,9.18,2.071428571428572,0.4827586206896552,9.173182692743727e-05,0.7828418230563002,0.013385803482892982,0.0016036919483617205,0.0016038501382184358,20.0,Very Low
73,300.0,51.23,0.1,10.0,0.0006365515052182194,0.8042895442359249,0.0006254699196914062,0.03364897407677807,0.03364942686768854,21.0,Low
10,1290.0,12.7,0.0232558139534883,43.0,0.00013733861093655862,0.9731903485254692,0.00012873297107334657,0.14476250667422172,0.14476290740206582,28.0,Low
15,5.13,88.72,5.852459016393443,0.1708683473389355,0.0011222896678608216,0.9597855227882037,0.03785902578960352,0.0005535334618532115,0.0005544450442826502,25.0,Low
3,77.6,9.21,0.3866039952996474,2.5866261398176293,9.212052110933321e-05,0.9919571045576407,0.002480552388096355,0.008687575347371692,0.008688176291076913,25.0,Low
12,11.92,5.19,2.517730496453901,0.3971830985915493,4.003550073527984e-05,0.967828418230563,0.016274552035976695,0.001315552597931686,0.0013165263905739854,25.0,Low
13,195.26,4.77,0.1536388140161725,6.508771929824562,3.459378218873693e-05,0.9651474530831099,0.0009726542755947576,0.02189374122888265,0.021893845098829266,25.0,Low
36,1.55,2.15,19.294117647058822,0.0518292682926829,6.478236364931982e-07,0.9034852546916889,0.12486194857147617,0.00015271974700547037,0.00015264074093611422,25.0,Low
3,3.64,11.75,8.242424242424242,0.1213235294117647,0.0001250299618431878,0.9919571045576407,0.053328393501214974,0.00038671225755669325,0.00038721364428646627,26.0,Low
71,4.82,77.18,6.229166666666667,0.1605351170568562,0.000972771972558191,0.8096514745308311,0.040297316145623346,0.0005187406824657961,0.00051965193421633,21.0,Low
50,390.0,22.95,0.0769230769230769,13.0,0.00027014245641766486,0.8659517426273459,0.0004761014666104512,0.043750204312909304,0.04375065237081375,23.0,Low
4,18.38,9.07,1.6318181818181818,0.6128133704735376,9.030661492715223e-05,0.9892761394101877,0.010540366782534788,0.0020415962719848657,0.0020415699100205277,25.0,Low
22,12.41,27.17,2.417910447761194,0.4135802469135802,0.00032481877133769103,0.9410187667560321,0.01562845349805657,0.0013707630547372949,0.001371521951646556,24.0,Low
298,900.0,29.64,0.0333333333333333,30.0,0.0003568212589804552,0.20107238605898126,0.0001939610552353142,0.10099050898431966,0.10099093022185658,8.0,Very Low
1,2.4,17.33,12.478260869565217,0.0801393728222996,0.00019732707967582902,0.9973190348525469,0.08074540929620183,0.0002480420416263371,0.00024804120402118564,27.0,Low
32,60.0,17.7,0.5,2.0,0.00020212097458587874,0.9142091152815013,0.003214523106427957,0.006712360113761428,0.006712825526021318,23.0,Low
49,1830.0,2.55,0.0163934426229508,61.0,5.830412728438804e-06,0.868632707774799,8.431536016860244e-05,0.20536988809100915,0.20537026042081705,27.0,Low
2,91.5,5.75,0.3278688524590163,3.05,4.729112546400368e-05,0.9946380697050938,0.002100381366233949,0.010247790696407362,0.01024825445211514,25.0,Low
46,720.0,4.59,0.0416666666666666,24.0,3.226161709736141e-05,0.8766756032171582,0.0002478996632923255,0.08078804851205719,0.08078847921560617,24.0,Low
41,42.25,9.43,0.7100591715976331,1.4083333333333334,9.497094510990328e-05,0.8900804289544236,0.004574159025498187,0.004720173039413323,0.00472063938512718,22.0,Low
26,10.52,22.97,2.851239669421488,0.3507246376811594,0.00027040158587226214,0.9302949061662198,0.018433234503670702,0.0011591233945743018,0.0011593962160809266,24.0,Low
41,1680.0,6.05,0.0178571428571428,56.0,5.117806728296288e-05,0.8900804289544236,9.378935455800702e-05,0.18853450436412375,0.18853488458227505,27.0,Low
1,634.53,5.22,0.047279214986619,21.150943396226417,4.042419491717575e-05,0.9973190348525469,0.0002842276285760396,0.07119505627522815,0.07119568206280492,27.0,Low
302,1110.0,5.55,0.027027027027027,37.0,4.4699830918030873e-05,0.19034852546916892,0.00015314264913811638,0.12456004620195922,0.12456045639581541,8.0,Very Low
106,150.0,10.31,0.2,5.0,0.00010637264111218364,0.7158176943699732,0.0012727332163755439,0.01681359034989267,0.016814051029146525,18.0,Very Low
84,30.0,2033.1,1.0,1.0,0.026314596114353828,0.774798927613941,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,20.0,Very Low
80,5.54,17.67,5.411764705882353,0.1847826086956521,0.00020173228040398284,0.7855227882037533,0.03500657326709001,0.000600383847696511,0.0006004617382413317,20.0,Very Low
217,6.78,23.3,4.423076923076923,0.2260869565217391,0.0002746772218731173,0.4182305630026809,0.02860716013019028,0.0007394587567446948,0.0007396341785066124,11.0,Very Low
371,8910.0,18.15,0.0033670033670033,297.0,0.00020795138731431753,0.00536193029490617,0.0,1.0,0.9999999999999999,25.0,Low
11,720.0,4.76,0.0416666666666666,24.0,3.446421746143829e-05,0.9705093833780161,0.0002478996632923255,0.08078804851205719,0.08078847921560617,26.0,Low
184,10.98,20.75,2.7333333333333334,0.3658536585365853,0.000241638216411964,0.5067024128686327,0.017670070065707033,0.0012100639688769313,0.0012110247019857887,13.0,Very Low
372,510.0,12.29,0.0588235294117647,17.0,0.00013202645711731436,0.002680965147453085,0.0003589497387038201,0.05721851129441763,0.057218953041647355,2.0,Very Low
1,1.61,94.54,18.6,0.053763440860215,0.0011976963391486302,0.9973190348525469,0.12036917980625689,0.00015923225447915399,0.00015937489127153107,27.0,Low
3,4.49,497.76,6.685185185185185,0.149584487534626,0.006422005273284401,0.9919571045576407,0.043248956642076467,0.000481869072454255,0.00048261410737153774,26.0,Low
5,16.45,25.91,1.8241206030150756,0.5482093663911846,0.0003084936156980624,0.9865951742627346,0.011785069773577218,0.001824069632180929,0.001824954740897954,25.0,Low
304,750.0,5.93,0.04,25.0,4.9623290555379204e-05,0.18498659517426275,0.00023711194168092361,0.08415512525743427,0.08415555438331457,7.0,Very Low
368,1740.0,4.36,0.0172413793103448,58.0,2.928162836949269e-05,0.013404825737265424,8.980374312522311e-05,0.1952686578548779,0.19526903491769185,5.0,Very Low
2,21.08,9.46,1.423423423423423,0.7025316455696202,9.53596392917992e-05,0.9946380697050938,0.009191503999231928,0.0023436845896962293,0.002344606675114284,25.0,Low
323,330.0,30.08,0.0909090909090909,11.0,0.0003625221069815953,0.13404825737265413,0.00056662780181103,0.037016050822155144,0.03701650203539694,4.0,Very Low
58,14.32,21.35,2.0945945945945947,0.4774193548387097,0.00024941210004988246,0.8445040214477212,0.013535748648147992,0.001585714230477616,0.0015858924039906575,21.0,Low
12,11.68,5.86,2.5686274509803924,0.3893129770992366,4.871633746428873e-05,0.967828418230563,0.01660398934175669,0.0012890532948716274,0.0012895897892323182,25.0,Low
30,33.33,28.45,0.9,1.1111111111111112,0.00034140305643191697,0.9195710455764075,0.005803576293164508,0.0037194030067595795,0.0037194957019285485,23.0,Low
142,270.0,36.63,0.1111111111111111,9.0,0.0004473870033622047,0.6193029490616622,0.0006973880637674214,0.03028189733140099,0.030282351699980132,16.0,Very Low
29,9.19,15.15,3.2658227848101267,0.3062015503875969,0.0001690819691247255,0.9222520107238605,0.021116678843831005,0.0010092107427157537,0.0010101225503125206,24.0,Low
106,4.62,10.7,6.5,0.1538461538461538,0.00011142566547683058,0.7158176943699732,0.042050320907476214,0.0004962184299883573,0.0004972047664316074,19.0,Very Low
1,22.99,6.79,1.3046594982078854,0.7664835164835165,6.076585710306226e-05,0.9973190348525469,0.008422788701610355,0.0025590154470737664,0.0025589771274583855,25.0,Low
204,300.0,15.59,0.1,10.0,0.00017478281712586565,0.453083109919571,0.0006254699196914062,0.03364897407677807,0.03364942686768854,12.0,Very Low
79,4.51,42.25,6.659090909090909,0.1501706484641638,0.0005202023801040405,0.7882037533512064,0.0430800579703828,0.0004838427212891504,0.0004848588241500099,21.0,Low
184,19.71,14.86,1.5217391304347827,0.6571428571428571,0.0001653245920330649,0.5067024128686327,0.009827865485591973,0.0021908570556836353,0.002190843575788934,13.0,Very Low
169,360.0,19.8,0.0833333333333333,12.0,0.0002293295673185932,0.5469168900804289,0.000517592703577383,0.04038312756753223,0.04038357720310534,15.0,Very Low
43,780.0,14.59,0.0384615384615384,26.0,0.00016182634439600163,0.8847184986595175,0.00022715404480885953,0.08752220200281134,0.08752262955102298,24.0,Low
173,180.0,29.75,0.1666666666666666,6.0,0.0003582464709807402,0.5361930294906165,0.0010569787841474975,0.02018066709526975,0.020181126196854925,14.0,Very Low
364,780.0,17.65,0.0384615384615384,26.0,0.00020147315094938553,0.024128686327077764,0.00022715404480885953,0.08752220200281134,0.08752262955102298,3.0,Very Low
303,240.0,16.67,0.125,8.0,0.00018877580767411882,0.18766756032171583,0.0007872857438624406,0.02691482058602391,0.026915276532271732,5.0,Very Low
2,17.98,4.63,1.668965517241379,0.5991735537190083,3.2779876006555976e-05,0.9946380697050938,0.010780807850425289,0.0019956699621794857,0.001996675574451083,25.0,Low
3,9.56,6.13,3.1367521367521367,0.3188010899182561,5.221458510135201e-05,0.9919571045576407,0.02028125191215928,0.0010516343592718957,0.0010516498107142579,25.0,Low
11,1920.0,2.97,0.015625,64.0,1.1272131274981699e-05,0.9705093833780161,7.934151311416503e-05,0.2154711183271404,0.21547148592394227,30.0,Low
31,15.07,8.25,1.9908256880733943,0.5023041474654378,7.968230728866374e-05,0.9168900804289544,0.012864090602865788,0.0016695032370446033,0.0016700692831833678,23.0,Low
128,300.0,11.14,0.1,10.0,0.00011712651347797076,0.6568364611260054,0.0006254699196914062,0.03364897407677807,0.03364942686768854,17.0,Very Low
20,6.0,10.84,5.0,0.2,0.00011323957165901155,0.9463806970509383,0.03234137145721415,0.0006516219720826842,0.0006520902241461938,24.0,Low
211,5.78,9.71,5.190476190476191,0.1926605504587156,9.85987574742652e-05,0.4343163538873994,0.033574253927088696,0.000626909482208357,0.0006273983395829989,12.0,Very Low
322,74.21,6.41,0.4042553191489361,2.473684210526316,5.584239746571393e-05,0.13672922252010722,0.0025948029287516544,0.008307291203676887,0.008307696797125865,4.0,Very Low
161,1020.0,6.0,0.0294117647058823,34.0,5.053024364646969e-05,0.5683646112600536,0.00016857818085554396,0.11445881596582799,0.1144592308926902,17.0,Very Low
55,8.48,8.72,3.5357142857142856,0.2828282828282828,8.577184947169983e-05,0.8525469168900804,0.022863587470053563,0.000930511157053311,0.0009304351046767552,22.0,Low
224,480.0,7.02,0.0625,16.0,6.374584583093098e-05,0.3994638069705094,0.0003827461834348546,0.053851434549040546,0.053851877873938955,11.0,Very Low
71,19.69,5.8,1.523316062176166,0.6564625850340136,4.793894910049687e-05,0.8096514745308311,0.00983807238596771,0.002188566527285419,0.0021885988590104617,20.0,Very Low
43,480.0,6.12,0.0625,16.0,5.208502037405337e-05,0.8847184986595175,0.0003827461834348546,0.053851434549040546,0.053851877873938955,23.0,Low
22,60.0,128.16,0.5,2.0,0.0016332929523266587,0.9410187667560321,0.003214523106427957,0.006712360113761428,0.006712825526021318,24.0,Low
172,17.1,4.97,1.7543859649122806,0.57,3.7185076734709736e-05,0.5388739946380696,0.011333703056062315,0.0018974403678722034,0.001897908036198303,14.0,Very Low
84,6.94,5.43,4.321428571428571,0.2314049586776859,4.3145054190447195e-05,0.774798927613941,0.027949227658286075,0.0007573648781358485,0.0007575919127343905,20.0,Very Low
158,960.0,4.87,0.03125,32.0,3.588942946172334e-05,0.5764075067024128,0.00018047640322106155,0.10772466247507383,0.1077250805572734,17.0,Very Low
189,180.0,18.7,0.1666666666666666,6.0,0.00021507744731574276,0.4932975871313673,0.0010569787841474975,0.02018066709526975,0.020181126196854925,13.0,Very Low
28,570.0,5.81,0.0526315789473684,19.0,4.806851382779551e-05,0.9249329758713136,0.0003188715159989198,0.06395266478517178,0.06395310337706415,25.0,Low
20,1140.0,5.04,0.0263157894736842,38.0,3.809202982580022e-05,0.9463806970509383,0.00014853906950309414,0.1279271229473363,0.1279275315635238,27.0,Low
70,3.38,23.54,8.882352941176471,0.1125827814569536,0.0002777867753282846,0.8123324396782842,0.05747041709318656,0.00035728148838084654,0.0003580323261663268,21.0,Low
246,360.0,6.08,0.0833333333333333,12.0,5.1566761464858806e-05,0.34048257372654156,0.000517592703577383,0.04038312756753223,0.04038357720310534,10.0,Very Low
373,1740.0,4.19,0.0172413793103448,58.0,2.7079028005415813e-05,0.0,8.980374312522311e-05,0.1952686578548779,0.19526903491769185,5.0,Very Low
8,1170.0,9.39,0.0256410256410256,39.0,9.445268620070873e-05,0.9785522788203753,0.00014417157087499586,0.1312941996927134,0.1312946067312322,28.0,Low
309,21.11,8.18,1.4210526315789471,0.7037037037037037,7.877535419757325e-05,0.17158176943699732,0.009176158733781855,0.002347630999383732,0.0023479737502819925,5.0,Very Low
58,5.98,6.98,5.016949152542373,0.1993243243243243,6.322758692173643e-05,0.8445040214477212,0.032451077100719934,0.0006493469202276996,0.0006498455073677216,22.0,Low
3,2400.0,4.21,0.0125,80.0,2.7338157460013088e-05,0.9919571045576407,5.911453509278573e-05,0.2693443462531737,0.2693446886072767,32.0,Low
44,8.9,3.63,3.372340425531915,0.2965299684542586,1.982340327669195e-05,0.8820375335120644,0.021806128436717018,0.0009766457840970012,0.000977574157024673,23.0,Low
87,690.0,56.7,0.0434782608695652,23.0,0.0007074234110505757,0.7667560321715817,0.0002596254476525457,0.0774209717666801,0.07742140404789777,21.0,Low
3,56.59,6.04,0.5301724137931034,1.886178861788618,5.104850255566424e-05,0.9919571045576407,0.003409818066634378,0.006329115606157533,0.0063301013152917964,25.0,Low
