recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity
28,31.68,5.38,0.946875,1.056105610561056
281,360.0,9.2,0.08333333333333333,12.0
56,480.0,15.24,0.0625,16.0
0,47.77,4.29,0.6280701754385964,1.5921787709497206
364,1980.0,6.29,0.015151515151515152,66.0
88,540.0,16.98,0.05555555555555555,18.0
10,4920.0,7.33,0.006097560975609756,164.0
162,20.73,21.31,1.4473684210526316,0.6909090909090909
64,720.0,13.85,0.041666666666666664,24.0
22,7.29,8.95,4.116666666666666,0.242914979757085
173,15.81,4.7,1.8979591836734695,0.5268817204301075
102,22.89,7.78,1.3106796116504855,0.762962962962963
142,15.7,16.74,1.9104477611940298,0.5234375
98,3.94,12.54,7.608695652173913,0.13142857142857142
22,18.7,6.14,1.604026845637584,0.6234309623430963
191,450.0,20.64,0.06666666666666667,15.0
4,70.0,19.54,0.42857142857142855,2.3333333333333335
360,450.0,31.96,0.06666666666666667,15.0
7,68.72,3.77,0.4365256124721604,2.2908163265306123
13,27.38,20.09,1.095679012345679,0.9126760563380282
102,3.31,14.9,9.071428571428571,0.11023622047244094
2,7.07,18.66,4.244186046511628,0.2356164383561644
10,29.07,17.82,1.0319148936170213,0.9690721649484536
95,780.0,19.14,0.038461538461538464,26.0
226,1140.0,9.43,0.02631578947368421,38.0
15,5.27,17.72,5.6923076923076925,0.17567567567567569
38,5.71,27.68,5.25,0.19047619047619047
50,660.0,15.53,0.045454545454545456,22.0
92,12.63,16.06,2.375,0.42105263157894735
156,330.0,17.93,0.09090909090909091,11.0
38,690.0,14.17,0.043478260869565216,23.0
183,10.91,16.6,2.75,0.36363636363636365
0,4.23,23.54,7.085106382978723,0.14114114114114115
227,720.0,17.23,0.041666666666666664,24.0
127,1.23,18.08,24.4,0.040983606557377046
39,4.34,22.9,6.909090909090909,0.14473684210526316
30,23.13,19.22,1.2969696969696969,0.7710280373831776
196,8.33,23.55,3.6,0.2777777777777778
8,22.17,62.38,1.3533834586466165,0.7388888888888889
36,13.92,16.12,2.1551724137931036,0.464
100,9.4,20.07,3.1904761904761907,0.31343283582089554
42,39.93,26.98,0.7513227513227513,1.3309859154929577
49,330.0,19.48,0.09090909090909091,11.0
42,360.0,16.12,0.08333333333333333,12.0
52,420.0,20.1,0.07142857142857142,14.0
186,240.0,15.57,0.125,8.0
333,570.0,17.5,0.05263157894736842,19.0
3,12.77,17.12,2.35,0.425531914893617
9,1.64,16.1,18.333333333333332,0.05454545454545454
23,30.0,17.28,1.0,1.0
14,60.0,17.7,0.5,2.0
368,300.0,37.57,0.1,10.0
144,13.45,14.38,2.230769230769231,0.4482758620689655
59,1.84,28.96,16.333333333333332,0.061224489795918366
30,2.33,19.34,12.884615384615385,0.07761194029850746
140,16.5,18.89,1.8181818181818181,0.55
22,25.26,6.45,1.1875,0.8421052631578947
21,16.57,20.53,1.8102189781021898,0.5524193548387096
76,1.96,97.15,15.285714285714286,0.06542056074766354
4,23.31,25.53,1.2867383512544803,0.7771587743732591
66,12.35,18.71,2.4285714285714284,0.4117647058823529
11,24.46,5.37,1.2264150943396226,0.8153846153846154
83,90.0,4.43,0.3333333333333333,3.0
30,33.8,8.53,0.8876404494382022,1.1265822784810127
66,30.0,432.0,1.0,1.0
66,4.68,18.08,6.410256410256411,0.156
186,6.2,7.28,4.842105263157895,0.20652173913043478
37,780.0,16.53,0.038461538461538464,26.0
14,8.89,4.67,3.376237623762376,0.2961876832844575
34,1110.0,5.27,0.02702702702702703,37.0
194,28.52,11.69,1.0518518518518518,0.9507042253521126
1,16.5,3.99,1.8177339901477831,0.5501355013550135
0,16.32,5.31,1.8383838383838385,0.5439560439560439
366,1350.0,3.24,0.022222222222222223,45.0
64,2070.0,3.18,0.014492753623188406,69.0
298,79.29,7.83,0.3783783783783784,2.642857142857143
25,14.21,3.14,2.111111111111111,0.47368421052631576
7,10.65,10.25,2.816,0.35511363636363635
16,51.52,11.23,0.5822784810126582,1.7173913043478262
115,1320.0,38.79,0.022727272727272728,44.0
28,1800.0,6.22,0.016666666666666666,60.0
3,58.84,5.29,0.5098591549295775,1.9613259668508287
4,17.05,14.92,1.7596153846153846,0.5683060109289617
81,16.81,6.23,1.7849462365591398,0.5602409638554217
28,13.48,6.5,2.225165562913907,0.4494047619047619
71,540.0,21.06,0.05555555555555555,18.0
3,190.81,2.76,0.15722120658135283,6.3604651162790695
28,10.31,25.5,2.910891089108911,0.3435374149659864
289,240.0,14.18,0.125,8.0
35,1140.0,5.49,0.02631578947368421,38.0
8,6.24,10.91,4.807017543859649,0.20802919708029197
23,12.33,4.03,2.4335664335664338,0.4109195402298851
276,270.0,43.5,0.1111111111111111,9.0
49,14.38,8.35,2.0859375,0.4794007490636704
155,46.27,7.94,0.6483180428134556,1.5424528301886793
60,1800.0,2.83,0.016666666666666666,60.0
11,57.6,10.79,0.5208333333333334,1.92
20,40.16,10.2,0.7469879518072289,1.3387096774193548
370,420.0,16.45,0.07142857142857142,14.0
115,0.73,90.51,40.833333333333336,0.024489795918367346
79,21.47,13.62,1.3971291866028708,0.7157534246575342
3,15.3,16.82,1.9610389610389611,0.5099337748344371
25,38.57,7.05,0.7777777777777778,1.2857142857142858
4,74.01,5.13,0.4053452115812918,2.467032967032967
52,1590.0,3.06,0.018867924528301886,53.0
0,5.57,12.8,5.386363636363637,0.18565400843881857
54,1860.0,15.34,0.016129032258064516,62.0
25,1710.0,4.61,0.017543859649122806,57.0
8,24.1,11.35,1.2448132780082988,0.8033333333333333
51,38.61,10.0,0.7770491803278688,1.2869198312236287
12,39.21,6.83,0.7651245551601423,1.3069767441860465
211,9.34,24.75,3.212121212121212,0.3113207547169811
21,22.23,17.45,1.3493975903614457,0.7410714285714286
235,630.0,19.36,0.047619047619047616,21.0
138,3.05,22.9,9.842105263157896,0.10160427807486631
3,5.77,21.44,5.2,0.19230769230769232
56,4.06,28.06,7.380952380952381,0.13548387096774195
134,15.27,14.86,1.9651162790697674,0.5088757396449705
108,480.0,10.48,0.0625,16.0
29,30.0,20.8,1.0,1.0
0,4.53,38.61,6.62962962962963,0.15083798882681565
184,3.99,20.75,7.52,0.13297872340425532
17,480.0,19.3,0.0625,16.0
238,11.43,26.04,2.625,0.38095238095238093
86,210.0,16.76,0.14285714285714285,7.0
38,14.23,5.02,2.108910891089109,0.47417840375586856
115,420.0,16.73,0.07142857142857142,14.0
186,210.0,15.79,0.14285714285714285,7.0
226,780.0,7.74,0.038461538461538464,26.0
7,3.64,76.96,8.25,0.12121212121212122
188,630.0,15.19,0.047619047619047616,21.0
3,9.03,14.18,3.3225806451612905,0.30097087378640774
38,8.29,15.49,3.619047619047619,0.27631578947368424
37,1230.0,8.71,0.024390243902439025,41.0
266,60.0,125.76,0.5,2.0
77,1170.0,8.83,0.02564102564102564,39.0
3,9.08,20.81,3.303370786516854,0.30272108843537415
254,72.5,12.4,0.41379310344827586,2.4166666666666665
60,660.0,17.46,0.045454545454545456,22.0
12,12.47,13.05,2.4054054054054053,0.4157303370786517
87,297.8,11.01,0.10073710073710074,9.926829268292684
16,10.56,45.53,2.841666666666667,0.3519061583577713
29,90.0,624.4,0.3333333333333333,3.0
2,19.16,12.6,1.565891472868217,0.6386138613861386
4,210.0,18.02,0.14285714285714285,7.0
6,2.52,94.44,11.916666666666666,0.08391608391608392
218,30.0,179.0,1.0,1.0
10,10.18,17.36,2.946236559139785,0.33941605839416056
29,3.44,39.38,8.72972972972973,0.11455108359133127
287,9.73,58.5,3.0833333333333335,0.32432432432432434
149,0.78,73.75,38.5,0.025974025974025976
22,13.8,21.08,2.1739130434782608,0.46
0,14.16,23.61,2.1183431952662723,0.4720670391061452
85,7.17,30.48,4.183673469387755,0.23902439024390243
45,28.7,32.11,1.0454545454545454,0.9565217391304348
4,18.86,17.77,1.5909090909090908,0.6285714285714286
50,5.1,17.11,5.884615384615385,0.16993464052287582
17,330.0,17.76,0.09090909090909091,11.0
29,450.0,18.06,0.06666666666666667,15.0
7,38.28,7.92,0.7837837837837838,1.2758620689655173
28,41.73,8.49,0.7188940092165899,1.391025641025641
2,20.49,34.5,1.4642857142857142,0.6829268292682927
40,1.68,57.51,17.8125,0.056140350877192984
10,19.66,5.44,1.5256410256410255,0.6554621848739496
30,210.0,10.14,0.14285714285714285,7.0
44,0.8,31.95,37.333333333333336,0.026785714285714284
60,0.87,39.75,34.666666666666664,0.028846153846153848
184,0.65,38.71,46.0,0.021739130434782608
78,19.29,5.82,1.5555555555555556,0.6428571428571429
110,0.48,358.0,63.0,0.015873015873015872
63,330.0,13.35,0.09090909090909091,11.0
11,4.62,17.29,6.5,0.15384615384615385
85,3.08,36.79,9.75,0.10256410256410256
15,3.32,24.85,9.033333333333333,0.11070110701107011
245,12.92,15.48,2.3214285714285716,0.4307692307692308
87,2250.0,16.9,0.013333333333333334,75.0
29,660.0,5.11,0.045454545454545456,22.0
137,450.0,29.98,0.06666666666666667,15.0
26,6.31,15.45,4.757142857142857,0.21021021021021022
2,12.05,10.66,2.489795918367347,0.4016393442622951
31,13.08,17.01,2.2941176470588234,0.4358974358974359
24,180.0,158.08,0.16666666666666666,6.0
112,4.93,15.43,6.090909090909091,0.16417910447761194
156,660.0,29.18,0.045454545454545456,22.0
84,16.39,16.94,1.8307692307692307,0.5462184873949579
117,6.06,21.52,4.953488372093023,0.20187793427230047
2,34.95,17.8,0.8584905660377359,1.164835164835165
95,46.7,10.22,0.6424050632911392,1.5566502463054188
193,1290.0,5.75,0.023255813953488372,43.0
27,2760.0,4.5,0.010869565217391304,92.0
130,390.0,38.34,0.07692307692307693,13.0
27,11.53,16.34,2.602409638554217,0.38425925925925924
81,11.77,19.03,2.5483870967741935,0.3924050632911392
29,45.66,6.0,0.6569767441860465,1.5221238938053097
265,150.0,46.85,0.2,5.0
73,18.8,52.85,1.595959595959596,0.6265822784810127
313,38.18,7.69,0.7857142857142857,1.2727272727272727
20,8.73,18.73,3.4358974358974357,0.291044776119403
58,6.94,13.86,4.32258064516129,0.23134328358208955
11,25.01,15.38,1.1993243243243243,0.8338028169014085
27,12.43,18.95,2.4125874125874125,0.4144927536231884
113,1920.0,4.88,0.015625,64.0
27,14.95,17.35,2.007142857142857,0.498220640569395
17,57.36,8.31,0.5229885057471264,1.9120879120879122
17,7.73,10.83,3.883116883116883,0.25752508361204013
35,2.29,33.64,13.12,0.07621951219512195
35,840.0,13.51,0.03571428571428571,28.0
77,60.0,59.4,0.5,2.0
21,0.97,35.95,30.875,0.032388663967611336
24,96.0,4.53,0.3125,3.2
32,8.53,24.74,3.5185185185185186,0.28421052631578947
108,8.04,27.03,3.730769230769231,0.26804123711340205
34,4860.0,18.21,0.006172839506172839,162.0
122,23.47,8.38,1.2780748663101604,0.7824267782426778
6,51.43,21.36,0.5833333333333334,1.7142857142857142
27,15.33,17.31,1.9565217391304348,0.5111111111111111
3,5.42,32.44,5.5396825396825395,0.18051575931232092
2,16.03,19.63,1.8717948717948718,0.5342465753424658
49,16.52,14.22,1.816,0.5506607929515418
321,420.0,21.57,0.07142857142857142,14.0
22,7.12,17.89,4.216216216216216,0.23717948717948717
14,5.85,21.29,5.125,0.1951219512195122
1,17.44,4.52,1.7203791469194314,0.581267217630854
17,1950.0,14.95,0.015384615384615385,65.0
9,7.54,38.61,3.9761904761904763,0.25149700598802394
261,30.0,25.5,1.0,1.0
158,18.37,7.4,1.6333333333333333,0.6122448979591837
32,51.39,25.87,0.583732057416268,1.7131147540983607
28,17.29,7.56,1.735042735042735,0.5763546798029556
164,360.0,13.61,0.08333333333333333,12.0
46,900.0,8.29,0.03333333333333333,30.0
5,11.58,6.37,2.590551181102362,0.3860182370820669
7,5.22,21.47,5.743589743589744,0.17410714285714285
287,270.0,12.91,0.1111111111111111,9.0
317,300.0,15.7,0.1,10.0
2,18.75,17.34,1.6,0.625
232,540.0,17.08,0.05555555555555555,18.0
118,210.0,19.76,0.14285714285714285,7.0
161,270.0,38.37,0.1111111111111111,9.0
184,960.0,9.34,0.03125,32.0
49,1200.0,6.48,0.025,40.0
151,37.14,3.86,0.8076923076923077,1.2380952380952381
334,420.0,11.22,0.07142857142857142,14.0
4,57.43,18.38,0.5223880597014925,1.9142857142857144
15,3.24,181.19,9.25925925925926,0.108
106,4.59,17.71,6.541666666666667,0.15286624203821655
15,4.39,21.92,6.826923076923077,0.14647887323943662
275,720.0,15.85,0.041666666666666664,24.0
15,52.53,22.32,0.5711297071129707,1.750915750915751
246,600.0,23.27,0.05,20.0
238,450.0,38.6,0.06666666666666667,15.0
0,17.35,20.51,1.7291666666666667,0.5783132530120482
105,4.15,21.42,7.228571428571429,0.1383399209486166
22,8.41,21.17,3.567901234567901,0.28027681660899656
51,270.0,13.88,0.1111111111111111,9.0
194,6.18,120.68,4.857142857142857,0.20588235294117646
23,420.0,15.27,0.07142857142857142,14.0
74,690.0,14.32,0.043478260869565216,23.0
17,3.75,12.58,8.0,0.125
7,2.32,24.54,12.923076923076923,0.07738095238095238
31,6.13,18.91,4.895522388059701,0.20426829268292682
21,20.2,15.24,1.4851485148514851,0.6733333333333333
30,32.71,15.36,0.9170305676855895,1.0904761904761904
28,11.3,16.49,2.6538461538461537,0.37681159420289856
21,2.68,58.62,11.2,0.08928571428571429
32,18.0,17.13,1.6666666666666667,0.6
283,300.0,15.87,0.1,10.0
38,2.18,17.2,13.75,0.07272727272727272
57,12.96,15.48,2.314814814814815,0.432
288,480.0,14.06,0.0625,16.0
78,450.0,21.18,0.06666666666666667,15.0
4,20.64,43.8,1.4534883720930232,0.688
217,120.0,14.98,0.25,4.0
43,7.5,22.92,4.0,0.25
201,450.0,20.41,0.06666666666666667,15.0
177,13.11,8.9,2.2875,0.4371584699453552
55,14.83,6.22,2.0234375,0.4942084942084942
56,2.18,10.43,13.73913043478261,0.07278481012658228
7,22.58,45.85,1.3287671232876712,0.7525773195876289
46,4.62,72.0,6.5,0.15384615384615385
226,300.0,20.4,0.1,10.0
10,7.18,29.46,4.178571428571429,0.23931623931623933
105,7.23,6.3,4.147540983606557,0.24110671936758893
58,3.85,23.41,7.7894736842105265,0.12837837837837837
27,20.91,8.84,1.4345991561181435,0.6970588235294117
35,6.81,53.1,4.40625,0.22695035460992907
273,10.12,9.06,2.9655172413793105,0.3372093023255814
29,870.0,34.93,0.034482758620689655,29.0
23,8.3,7.21,3.6145833333333335,0.276657060518732
53,1200.0,8.57,0.025,40.0
35,190.0,23.45,0.15789473684210525,6.333333333333333
174,19.43,27.45,1.543859649122807,0.6477272727272727
53,390.0,29.54,0.07692307692307693,13.0
52,210.0,29.18,0.14285714285714285,7.0
26,18.51,10.98,1.6208530805687205,0.6169590643274854
252,120.0,56.71,0.25,4.0
39,14.45,17.71,2.0764331210191083,0.4815950920245399
59,10.37,10.38,2.8932038834951457,0.34563758389261745
233,270.0,12.61,0.1111111111111111,9.0
3,22.64,7.16,1.3248175182481752,0.7548209366391184
31,750.0,4.57,0.04,25.0
23,41.77,6.78,0.7182203389830508,1.392330383480826
6,67.5,5.32,0.4444444444444444,2.25
64,840.0,12.65,0.03571428571428571,28.0
309,25.34,8.71,1.183673469387755,0.8448275862068966
308,630.0,18.74,0.047619047619047616,21.0
18,4.04,19.99,7.425531914893617,0.1346704871060172
15,17.53,9.16,1.7115384615384615,0.5842696629213483
95,30.65,6.78,0.9787234042553191,1.0217391304347827
263,21.79,52.73,1.3768115942028984,0.7263157894736842
11,46.5,5.87,0.6451016635859519,1.5501432664756447
2,98.18,11.71,0.3055555555555556,3.272727272727273
34,750.0,7.64,0.04,25.0
182,420.0,10.71,0.07142857142857142,14.0
24,2.51,18.97,11.96551724137931,0.08357348703170028
12,9.0,8.73,3.3333333333333335,0.3
10,51.82,16.56,0.5789473684210527,1.7272727272727273
2,46.14,6.62,0.6501766784452296,1.5380434782608696
312,450.0,25.5,0.06666666666666667,15.0
107,16.67,28.38,1.8,0.5555555555555556
0,32.61,21.69,0.92,1.0869565217391304
52,930.0,30.8,0.03225806451612903,31.0
204,270.0,19.05,0.1111111111111111,9.0
14,1650.0,5.13,0.01818181818181818,55.0
119,2070.0,4.62,0.014492753623188406,69.0
3,6.65,6.75,4.508771929824562,0.22178988326848248
362,1170.0,7.26,0.02564102564102564,39.0
116,37.83,4.07,0.7931034482758621,1.2608695652173914
17,540.0,9.9,0.05555555555555555,18.0
4,336.0,2.43,0.08928571428571429,11.2
40,9.07,3.83,3.3076923076923075,0.3023255813953488
106,2.35,15.0,12.75,0.0784313725490196
147,16.91,4.87,1.7741935483870968,0.5636363636363636
51,1.15,104.45,26.083333333333332,0.038338658146964855
207,690.0,2.76,0.043478260869565216,23.0
138,92.93,4.43,0.3228346456692913,3.097560975609756
1,16.55,3.88,1.8125,0.5517241379310345
126,1140.0,8.36,0.02631578947368421,38.0
107,1.31,127.27,22.833333333333332,0.043795620437956206
41,15.55,18.85,1.9298245614035088,0.5181818181818182
34,810.0,4.15,0.037037037037037035,27.0
227,21.79,15.44,1.3768115942028984,0.7263157894736842
240,450.0,16.4,0.06666666666666667,15.0
57,270.0,20.87,0.1111111111111111,9.0
129,16.69,18.12,1.797872340425532,0.5562130177514792
59,31.74,5.66,0.9452054794520548,1.0579710144927537
21,1350.0,3.42,0.022222222222222223,45.0
25,10.75,8.58,2.7903225806451615,0.3583815028901734
8,12.21,10.0,2.4577464788732395,0.4068767908309456
31,22.5,8.51,1.3333333333333333,0.75
3,255.0,5.15,0.11764705882352941,8.5
307,30.0,550.8,1.0,1.0
7,11.51,13.89,2.6074074074074076,0.3835227272727273
28,59.14,8.07,0.5072463768115942,1.9714285714285715
16,1530.0,2.58,0.0196078431372549,51.0
100,39.13,16.61,0.7666666666666667,1.3043478260869565
11,10.62,11.74,2.824561403508772,0.35403726708074534
20,1980.0,2.99,0.015151515151515152,66.0
14,8.17,14.38,3.670886075949367,0.27241379310344827
360,1590.0,4.72,0.018867924528301886,53.0
10,5.79,130.78,5.181818181818182,0.19298245614035087
94,360.0,6.9,0.08333333333333333,12.0
77,6.93,25.18,4.327272727272727,0.23109243697478993
138,21.0,46.02,1.4285714285714286,0.7
30,720.0,97.04,0.041666666666666664,24.0
24,13.69,19.3,2.1908396946564888,0.4564459930313589
1,39.97,13.3,0.7505285412262156,1.332394366197183
45,6.28,288.93,4.777777777777778,0.20930232558139536
99,8.2,16.45,3.6575342465753424,0.27340823970037453
7,54.41,6.55,0.5514018691588785,1.8135593220338984
14,21.66,4.61,1.385,0.7220216606498195
17,4.31,19.8,6.96,0.14367816091954022
279,180.0,16.13,0.16666666666666666,6.0
13,3.3,15.85,9.090909090909092,0.11
22,4.09,60.65,7.333333333333333,0.13636363636363635
123,30.0,175.2,1.0,1.0
85,840.0,17.65,0.03571428571428571,28.0
301,55.0,27.91,0.5454545454545454,1.8333333333333333
150,103.1,3.73,0.29097605893186,3.4367088607594938
16,65.67,8.82,0.45683930942895085,2.188953488372093
93,1.0,27.04,30.0,0.03333333333333333
29,36.34,30.35,0.8255528255528255,1.2113095238095237
156,26.27,4.27,1.1420765027322404,0.8755980861244019
354,510.0,11.39,0.058823529411764705,17.0
45,960.0,5.02,0.03125,32.0
14,14.42,6.18,2.0804597701149423,0.48066298342541436
3,40.65,5.35,0.738,1.3550135501355014
85,30.0,228.96,1.0,1.0
14,22.79,5.39,1.3162790697674418,0.7597173144876325
178,270.0,12.31,0.1111111111111111,9.0
7,50.71,18.11,0.5915492957746479,1.6904761904761905
35,3.42,21.75,8.777777777777779,0.11392405063291139
128,9.6,217.5,3.125,0.32
50,480.0,87.07,0.0625,16.0
311,570.0,9.38,0.05263157894736842,19.0
23,1350.0,8.63,0.022222222222222223,45.0
302,34.04,6.2,0.8813559322033898,1.1346153846153846
10,450.0,8.52,0.06666666666666667,15.0
16,23.86,4.44,1.2575757575757576,0.7951807228915663
48,3.6,16.83,8.344827586206897,0.11983471074380166
238,15.0,8.92,2.0,0.5
0,37.36,10.9,0.8029197080291971,1.2454545454545454
12,43.88,10.26,0.6837606837606838,1.4625
237,1020.0,4.95,0.029411764705882353,34.0
22,10.61,17.23,2.828828828828829,0.3535031847133758
72,10.31,13.52,2.909090909090909,0.34375
16,7.61,4.87,3.942528735632184,0.2536443148688047
40,23.64,5.31,1.2687747035573123,0.7881619937694704
39,6.29,11.35,4.771929824561403,0.20955882352941177
218,13.55,17.71,2.2142857142857144,0.45161290322580644
198,12.78,5.8,2.347826086956522,0.42592592592592593
70,3.0,8.47,10.0,0.1
23,35.93,9.81,0.8349282296650717,1.1977077363896849
10,2490.0,4.88,0.012048192771084338,83.0
8,9.01,186.01,3.330275229357798,0.3002754820936639
64,60.0,32.7,0.5,2.0
3,1530.0,3.91,0.0196078431372549,51.0
18,2.26,22.43,13.266666666666667,0.07537688442211055
14,1410.0,5.56,0.02127659574468085,47.0
7,5.35,95.94,5.607142857142857,0.17834394904458598
19,180.0,10.05,0.16666666666666666,6.0
77,2.15,83.97,13.933333333333334,0.07177033492822966
0,19.36,149.45,1.5492957746478873,0.6454545454545455
163,90.0,169.6,0.3333333333333333,3.0
306,36.47,7.39,0.8225806451612904,1.2156862745098038
218,120.0,50.97,0.25,4.0
38,2.44,271.51,12.296296296296296,0.08132530120481928
21,2760.0,7.57,0.010869565217391304,92.0
114,8.14,17.19,3.6842105263157894,0.2714285714285714
125,28.27,10.0,1.0610328638497653,0.9424778761061947
4,4.86,44.64,6.169491525423729,0.1620879120879121
35,990.0,8.53,0.030303030303030304,33.0
3,16.69,161.15,1.797979797979798,0.5561797752808989
0,16.51,12.58,1.8170731707317074,0.5503355704697986
332,102.73,19.47,0.2920353982300885,3.4242424242424243
162,60.0,16.32,0.5,2.0
184,6.19,59.37,4.846153846153846,0.20634920634920634
15,9.65,18.98,3.109375,0.32160804020100503
11,4.94,19.0,6.073170731707317,0.1646586345381526
2,5.37,19.06,5.590909090909091,0.17886178861788618
43,1.28,129.67,23.5,0.0425531914893617
79,420.0,36.27,0.07142857142857142,14.0
29,32.15,25.63,0.9330855018587361,1.0717131474103585
41,3.2,15.45,9.366666666666667,0.10676156583629894
10,17.41,20.52,1.7233009708737863,0.5802816901408451
49,2.79,19.96,10.766666666666667,0.09287925696594428
15,12.58,16.92,2.3846153846153846,0.41935483870967744
45,4.56,26.86,6.576923076923077,0.15204678362573099
18,31.46,17.66,0.9534883720930233,1.048780487804878
7,29.67,18.59,1.011070110701107,0.9890510948905109
71,60.0,50.4,0.5,2.0
0,26.74,52.61,1.1219512195121952,0.8913043478260869
127,13.0,13.46,2.3076923076923075,0.43333333333333335
32,1.27,18.98,23.714285714285715,0.04216867469879518
312,1290.0,9.38,0.023255813953488372,43.0
17,75.79,7.62,0.3958333333333333,2.526315789473684
87,1620.0,5.61,0.018518518518518517,54.0
1,49.02,17.72,0.6119402985074627,1.6341463414634145
1,1.2,24.03,25.0,0.04
253,510.0,22.85,0.058823529411764705,17.0
156,1.67,37.28,18.0,0.05555555555555555
36,16.01,16.66,1.874074074074074,0.5335968379446641
219,30.0,534.24,1.0,1.0
147,162.0,21.78,0.18518518518518517,5.4
176,2.03,13.43,14.777777777777779,0.06766917293233082
39,34.84,15.04,0.8611111111111112,1.1612903225806452
1,23.28,9.1,1.288808664259928,0.7759103641456583
7,28.16,577.3,1.0652818991097923,0.9387186629526463
0,28.85,17.21,1.04,0.9615384615384616
17,12.39,25.62,2.4210526315789473,0.41304347826086957
191,10.96,8.48,2.737704918032787,0.3652694610778443
203,240.0,16.46,0.125,8.0
364,510.0,14.7,0.058823529411764705,17.0
126,2.69,91.46,11.157894736842104,0.08962264150943396
14,1620.0,5.86,0.018518518518518517,54.0
42,208.12,5.92,0.14414414414414414,6.9375
93,3.13,21.46,9.586206896551724,0.10431654676258993
22,555.0,6.82,0.05405405405405406,18.5
59,3.63,25.03,8.25925925925926,0.1210762331838565
15,21.79,8.82,1.3767441860465117,0.7263513513513513
157,270.0,32.22,0.1111111111111111,9.0
9,18.09,18.62,1.6585365853658536,0.6029411764705882
9,37.5,27.4,0.8,1.25
15,14.04,21.26,2.1363636363636362,0.46808510638297873
44,7.24,14.42,4.141025641025641,0.24148606811145512
190,50.28,3.92,0.5966850828729282,1.6759259259259258
78,420.0,13.88,0.07142857142857142,14.0
77,870.0,17.65,0.034482758620689655,29.0
3,27.33,15.31,1.0975609756097562,0.9111111111111111
64,5.38,19.72,5.571428571428571,0.1794871794871795
260,720.0,16.54,0.041666666666666664,24.0
58,5.69,12.99,5.275862068965517,0.1895424836601307
0,13.03,27.53,2.3026315789473686,0.4342857142857143
0,8.93,32.65,3.3577981651376145,0.2978142076502732
247,360.0,31.21,0.08333333333333333,12.0
7,26.13,18.43,1.1481481481481481,0.8709677419354839
358,300.0,27.1,0.1,10.0
75,510.0,16.01,0.058823529411764705,17.0
289,1200.0,15.57,0.025,40.0
16,12.5,227.6,2.4,0.4166666666666667
220,540.0,16.03,0.05555555555555555,18.0
8,44.21,24.61,0.6785714285714286,1.4736842105263157
2,32.57,14.71,0.9210526315789473,1.0857142857142856
205,32.84,23.6,0.9133858267716536,1.0948275862068966
161,35.45,22.04,0.8461538461538461,1.1818181818181819
75,420.0,21.59,0.07142857142857142,14.0
261,56.17,6.88,0.5340909090909091,1.872340425531915
280,660.0,17.6,0.045454545454545456,22.0
57,2196.0,16.71,0.01366120218579235,73.2
24,600.0,15.42,0.05,20.0
2,78.08,94.56,0.3842159916926272,2.6027027027027025
28,11.58,27.86,2.5904761904761906,0.3860294117647059
71,180.0,85.53,0.16666666666666666,6.0
127,1200.0,5.22,0.025,40.0
30,9.13,7.35,3.2873563218390807,0.3041958041958042
14,15.22,5.61,1.9708029197080292,0.5074074074074074
308,330.0,13.99,0.09090909090909091,11.0
16,7.01,22.49,4.280487804878049,0.2336182336182336
53,900.0,18.23,0.03333333333333333,30.0
29,7.99,16.07,3.7555555555555555,0.26627218934911245
1,10.14,14.67,2.958904109589041,0.33796296296296297
10,141.43,19.78,0.21212121212121213,4.714285714285714
360,180.0,24.17,0.16666666666666666,6.0
359,270.0,46.97,0.1111111111111111,9.0
4,1.58,62.94,18.94736842105263,0.05277777777777778
53,8.6,19.99,3.4893617021276597,0.2865853658536585
0,108.43,14.34,0.2766798418972332,3.6142857142857143
0,32.56,6.05,0.9213197969543148,1.0853994490358128
189,420.0,21.19,0.07142857142857142,14.0
53,270.0,24.82,0.1111111111111111,9.0
279,390.0,12.65,0.07692307692307693,13.0
176,90.0,25.5,0.3333333333333333,3.0
29,8.24,11.97,3.64,0.27472527472527475
25,270.0,10.94,0.1111111111111111,9.0
24,2.58,23.16,11.64,0.0859106529209622
269,750.0,6.83,0.04,25.0
42,4350.0,4.45,0.006896551724137931,145.0
233,150.0,20.66,0.2,5.0
23,6.67,24.81,4.5,0.2222222222222222
196,28.0,6.36,1.0714285714285714,0.9333333333333333
358,1290.0,7.14,0.023255813953488372,43.0
59,4.73,18.99,6.346938775510204,0.15755627009646303
129,60.0,743.8,0.5,2.0
0,18.08,22.19,1.6590909090909092,0.6027397260273972
19,10.13,4.56,2.9622641509433962,0.3375796178343949
205,180.0,26.32,0.16666666666666666,6.0
13,15.45,15.93,1.9411764705882353,0.5151515151515151
94,3.63,32.88,8.26923076923077,0.12093023255813953
18,1380.0,3.64,0.021739130434782608,46.0
13,11.89,17.82,2.5238095238095237,0.39622641509433965
23,26.73,9.27,1.1224489795918366,0.8909090909090909
7,268.24,5.93,0.1118421052631579,8.941176470588236
6,13.56,26.25,2.212121212121212,0.4520547945205479
331,870.0,11.87,0.034482758620689655,29.0
49,36.17,5.01,0.8294314381270903,1.2056451612903225
70,1.19,18.9,25.166666666666668,0.039735099337748346
28,11.72,15.22,2.56,0.390625
242,240.0,23.21,0.125,8.0
7,34.54,8.81,0.8686131386861314,1.1512605042016806
