CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency
17212,4,226.85,56.71,2011-03-31 19:42:00,2011-03-31 19:42:00,1,120.0
17213,157,2781.23,17.71,2010-12-08 13:03:00,2011-10-30 14:53:00,326,14.45
17214,103,1069.12,10.38,2010-12-15 15:14:00,2011-10-10 13:17:00,298,10.37
17217,9,113.5,12.61,2011-04-19 17:19:00,2011-04-19 17:19:00,1,270.0
17218,274,1960.72,7.16,2010-12-06 15:25:00,2011-12-05 13:52:00,363,22.64
17219,25,114.23,4.57,2011-11-08 11:25:00,2011-11-08 11:25:00,1,750.0
17220,472,3198.25,6.78,2010-12-10 14:54:00,2011-11-15 13:47:00,339,41.77
17221,63,335.13,5.32,2011-11-03 17:39:00,2011-12-02 13:35:00,28,67.5
17222,28,354.15,12.65,2011-10-05 13:58:00,2011-10-05 13:58:00,1,840.0
17223,49,426.79,8.71,2010-12-06 14:08:00,2011-02-02 15:57:00,58,25.34
17226,21,393.49,18.74,2011-02-04 11:52:00,2011-02-04 11:52:00,1,630.0
17227,47,939.32,19.99,2010-12-06 11:16:00,2011-11-21 10:51:00,349,4.04
17228,208,1906.09,9.16,2010-12-02 16:00:00,2011-11-24 10:24:00,356,17.53
17229,47,318.76,6.78,2011-07-20 12:38:00,2011-09-04 13:56:00,46,30.65
17230,69,3638.41,52.73,2010-12-15 11:22:00,2011-03-20 16:12:00,95,21.79
17231,541,3174.32,5.87,2010-12-13 14:16:00,2011-11-27 15:18:00,349,46.5
17232,36,421.52,11.71,2011-11-25 12:24:00,2011-12-07 12:21:00,11,98.18
17233,25,190.88,7.64,2011-11-04 14:06:00,2011-11-04 14:06:00,1,750.0
17234,14,149.89,10.71,2011-06-10 11:20:00,2011-06-10 11:20:00,1,420.0
17235,29,550.06,18.97,2010-12-02 13:38:00,2011-11-14 15:51:00,347,2.51
17236,105,916.13,8.73,2010-12-12 11:49:00,2011-11-27 12:00:00,350,9.0
17237,19,314.69,16.56,2011-11-17 12:55:00,2011-11-28 15:02:00,11,51.82
17238,566,3744.65,6.62,2010-12-03 15:05:00,2011-12-07 11:35:00,368,46.14
17239,15,382.5,25.5,2011-01-31 09:41:00,2011-01-31 09:41:00,1,450.0
17242,40,1135.04,28.38,2011-06-12 13:04:00,2011-08-23 14:55:00,72,16.67
17243,400,8676.85,21.69,2010-12-05 10:03:00,2011-12-08 13:26:00,368,32.61
17244,31,954.9,30.8,2011-10-17 15:19:00,2011-10-17 15:19:00,1,930.0
17245,9,171.45,19.05,2011-05-19 10:43:00,2011-05-19 10:43:00,1,270.0
17247,55,282.19,5.13,2011-11-24 15:21:00,2011-11-24 15:21:00,1,1650.0
17248,69,318.65,4.62,2011-08-11 13:34:00,2011-08-11 13:34:00,1,2070.0
17250,57,384.52,6.75,2011-03-23 16:45:00,2011-12-06 12:15:00,257,6.65
17251,39,283.28,7.26,2010-12-12 11:06:00,2010-12-12 11:06:00,1,1170.0
17252,87,353.86,4.07,2011-06-06 16:41:00,2011-08-15 09:45:00,69,37.83
17253,18,178.26,9.9,2011-11-21 12:59:00,2011-11-21 12:59:00,1,540.0
17254,112,272.44,2.43,2011-11-24 14:09:00,2011-12-05 12:46:00,10,336.0
17255,78,298.41,3.83,2011-02-13 15:18:00,2011-10-30 12:18:00,258,9.07
17256,16,240.0,15.0,2011-01-31 14:53:00,2011-08-24 13:30:00,204,2.35
17259,124,603.37,4.87,2010-12-06 12:55:00,2011-07-14 15:01:00,220,16.91
17262,12,1253.36,104.45,2010-12-08 13:30:00,2011-10-18 12:56:00,313,1.15
17263,23,63.44,2.76,2011-05-15 14:32:00,2011-05-15 14:32:00,1,690.0
17265,127,562.9,4.43,2011-06-12 12:00:00,2011-07-24 10:49:00,41,92.93
17266,80,310.64,3.88,2011-07-15 11:57:00,2011-12-07 14:12:00,145,16.55
17267,38,317.62,8.36,2011-08-04 17:19:00,2011-08-04 17:22:00,1,1140.0
17268,6,763.64,127.27,2011-04-08 13:20:00,2011-08-24 10:06:00,137,1.31
17272,114,2148.63,18.85,2011-03-22 12:05:00,2011-10-28 16:37:00,220,15.55
17274,27,111.98,4.15,2011-11-04 13:16:00,2011-11-04 13:16:00,1,810.0
17277,69,1065.35,15.44,2011-01-21 12:37:00,2011-04-26 12:47:00,95,21.79
17278,15,246.04,16.4,2011-04-12 13:10:00,2011-04-12 13:10:00,1,450.0
17279,9,187.83,20.87,2011-10-13 11:58:00,2011-10-13 11:58:00,1,270.0
17282,94,1703.41,18.12,2011-02-13 11:36:00,2011-08-01 14:29:00,169,16.69
17284,292,1652.58,5.66,2011-01-07 14:31:00,2011-10-10 14:38:00,276,31.74
17286,45,153.92,3.42,2011-11-18 12:47:00,2011-11-18 12:47:00,1,1350.0
17287,124,1064.11,8.58,2010-12-02 12:22:00,2011-11-13 13:27:00,346,10.75
17288,142,1419.73,10.0,2010-12-16 13:33:00,2011-11-30 16:09:00,349,12.21
17289,111,944.41,8.51,2011-06-12 13:51:00,2011-11-08 12:01:00,148,22.5
17290,102,525.24,5.15,2011-11-23 15:53:00,2011-12-06 12:38:00,12,255.0
17291,1,550.8,550.8,2011-02-04 13:04:00,2011-02-04 13:04:00,1,30.0
17293,135,1875.11,13.89,2010-12-13 14:55:00,2011-12-01 14:37:00,352,11.51
17295,69,556.95,8.07,2011-10-06 12:22:00,2011-11-11 10:49:00,35,59.14
17297,51,131.78,2.58,2011-11-22 14:43:00,2011-11-22 14:43:00,1,1530.0
17298,30,498.42,16.61,2011-08-07 12:21:00,2011-08-30 16:43:00,23,39.13
17299,57,669.11,11.74,2011-06-19 16:04:00,2011-11-28 12:01:00,161,10.62
17301,66,197.63,2.99,2011-11-18 13:43:00,2011-11-18 13:43:00,1,1980.0
17302,79,1135.63,14.38,2011-02-07 10:14:00,2011-11-25 09:36:00,290,8.17
17303,53,250.04,4.72,2010-12-13 13:32:00,2010-12-13 13:32:00,1,1590.0
17306,66,8631.31,130.78,2010-12-21 13:34:00,2011-11-29 12:14:00,342,5.79
17309,12,82.75,6.9,2011-09-05 15:20:00,2011-09-05 15:20:00,1,360.0
17311,55,1384.85,25.18,2011-01-27 10:56:00,2011-09-22 14:11:00,238,6.93
17312,14,644.3,46.02,2011-07-03 13:12:00,2011-07-24 11:52:00,20,21.0
17313,24,2328.84,97.04,2011-11-08 15:45:00,2011-11-08 15:45:00,1,720.0
17314,131,2527.92,19.3,2011-01-31 11:25:00,2011-11-15 09:41:00,287,13.69
17315,473,6292.26,13.3,2010-12-17 12:24:00,2011-12-08 12:15:00,355,39.97
17317,9,2600.34,288.93,2011-09-11 12:45:00,2011-10-24 17:19:00,43,6.28
17320,73,1200.62,16.45,2010-12-06 15:38:00,2011-08-31 13:31:00,267,8.2
17321,107,700.86,6.55,2011-10-03 11:34:00,2011-12-01 13:41:00,59,54.41
17323,200,921.07,4.61,2011-02-20 14:38:00,2011-11-24 17:29:00,277,21.66
17324,50,990.23,19.8,2010-12-08 12:45:00,2011-11-22 10:34:00,348,4.31
17325,6,96.8,16.13,2011-03-04 13:09:00,2011-03-04 13:09:00,1,180.0
17329,33,523.11,15.85,2011-01-28 15:29:00,2011-11-25 14:24:00,300,3.3
17330,6,363.9,60.65,2011-10-03 11:26:00,2011-11-17 08:56:00,44,4.09
17331,1,175.2,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,1,30.0
17333,28,494.25,17.65,2011-09-15 10:11:00,2011-09-15 10:11:00,1,840.0
17334,11,307.02,27.91,2011-02-04 09:03:00,2011-02-10 14:59:00,6,55.0
17337,543,2027.87,3.73,2011-02-02 17:06:00,2011-07-11 14:55:00,158,103.1
17338,753,6643.93,8.82,2010-12-13 12:57:00,2011-11-22 14:23:00,344,65.67
17339,9,243.36,27.04,2010-12-09 14:44:00,2011-09-06 13:29:00,270,1.0
17340,407,12353.29,30.35,2010-12-08 15:56:00,2011-11-10 10:45:00,336,36.34
17341,183,781.36,4.27,2010-12-08 12:46:00,2011-07-06 12:33:00,209,26.27
17343,17,193.64,11.39,2010-12-19 15:07:00,2010-12-19 15:07:00,1,510.0
17344,32,160.57,5.02,2011-10-24 12:56:00,2011-10-24 12:56:00,1,960.0
17345,87,537.74,6.18,2011-05-27 12:26:00,2011-11-24 15:03:00,181,14.42
17346,500,2676.56,5.35,2010-12-01 14:34:00,2011-12-06 12:18:00,369,40.65
17347,1,228.96,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,1,30.0
17348,215,1159.52,5.39,2011-02-15 10:49:00,2011-11-25 11:25:00,283,22.79
17349,9,110.75,12.31,2011-06-13 14:29:00,2011-06-13 14:29:00,1,270.0
17350,71,1286.07,18.11,2011-10-19 16:05:00,2011-12-01 15:47:00,42,50.71
17351,27,587.15,21.75,2011-03-11 16:05:00,2011-11-03 18:45:00,237,3.42
17353,8,1740.0,217.5,2011-07-08 16:17:00,2011-08-02 17:19:00,25,9.6
17354,16,1393.06,87.07,2011-10-20 10:34:00,2011-10-20 10:34:00,1,480.0
17356,19,178.22,9.38,2011-02-01 11:07:00,2011-02-01 11:07:00,1,570.0
17357,45,388.14,8.63,2011-11-15 16:29:00,2011-11-15 16:30:00,1,1350.0
17358,59,365.85,6.2,2010-12-19 14:16:00,2011-02-09 16:57:00,52,34.04
17359,15,127.86,8.52,2011-11-28 14:37:00,2011-11-28 14:37:00,1,450.0
17360,132,585.79,4.44,2011-06-08 17:09:00,2011-11-22 13:11:00,166,23.86
17361,29,488.2,16.83,2011-02-21 09:55:00,2011-10-21 15:43:00,242,3.6
17362,35,312.23,8.92,2011-02-03 10:26:00,2011-04-14 14:43:00,70,15.0
17364,411,4481.18,10.9,2011-01-12 16:57:00,2011-12-09 09:00:00,330,37.36
17365,468,4801.56,10.26,2011-01-11 12:11:00,2011-11-27 12:13:00,320,43.88
17367,34,168.4,4.95,2011-04-15 14:21:00,2011-04-15 14:21:00,1,1020.0
17368,111,1912.67,17.23,2011-01-06 11:57:00,2011-11-16 15:26:00,314,10.61
17370,33,446.18,13.52,2011-06-23 11:50:00,2011-09-28 10:14:00,96,10.31
17371,87,423.89,4.87,2010-12-13 15:20:00,2011-11-22 13:30:00,343,7.61
17372,253,1342.68,5.31,2010-12-12 12:00:00,2011-10-30 11:37:00,321,23.64
17373,57,646.92,11.35,2011-01-31 11:46:00,2011-10-30 15:28:00,272,6.29
17374,28,495.77,17.71,2011-03-03 12:53:00,2011-05-05 09:05:00,62,13.55
17375,69,400.1,5.8,2010-12-13 15:16:00,2011-05-24 15:45:00,162,12.78
17376,24,203.2,8.47,2011-02-01 14:12:00,2011-09-30 12:36:00,240,3.0
17377,418,4100.92,9.81,2010-12-01 12:35:00,2011-11-16 11:17:00,349,35.93
17379,83,404.66,4.88,2011-11-28 13:56:00,2011-11-28 13:56:00,1,2490.0
17381,109,20275.61,186.01,2010-12-02 12:58:00,2011-12-01 11:59:00,363,9.01
17382,2,65.4,32.7,2011-10-05 13:05:00,2011-10-05 13:05:00,1,60.0
17383,51,199.29,3.91,2011-12-05 17:36:00,2011-12-05 17:36:00,1,1530.0
17384,15,336.4,22.43,2011-05-04 16:07:00,2011-11-20 15:48:00,199,2.26
17385,47,261.11,5.56,2011-11-25 11:02:00,2011-11-25 11:02:00,1,1410.0
17386,28,2686.42,95.94,2011-06-27 12:11:00,2011-12-02 11:28:00,157,5.35
17387,78,784.11,10.05,2011-11-06 11:25:00,2011-11-20 11:00:00,13,180.0
17388,15,1259.56,83.97,2011-02-25 12:28:00,2011-09-23 10:31:00,209,2.15
17389,213,31833.68,149.45,2011-01-12 15:48:00,2011-12-09 09:38:00,330,19.36
17391,3,508.8,169.6,2011-06-28 12:21:00,2011-06-29 09:58:00,1,90.0
17392,62,457.91,7.39,2010-12-16 19:04:00,2011-02-06 12:48:00,51,36.47
17394,4,203.87,50.97,2011-05-04 13:22:00,2011-05-04 13:22:00,1,120.0
17396,27,7330.8,271.51,2010-12-03 09:45:00,2011-10-31 14:12:00,332,2.44
17397,92,696.41,7.57,2011-11-17 13:58:00,2011-11-17 14:08:00,1,2760.0
17398,38,653.38,17.19,2011-03-29 13:04:00,2011-08-17 09:48:00,140,8.14
17400,213,2129.96,10.0,2010-12-21 17:16:00,2011-08-05 15:38:00,226,28.27
17402,59,2633.85,44.64,2010-12-05 13:53:00,2011-12-05 10:15:00,364,4.86
17403,33,281.62,8.53,2011-11-03 15:18:00,2011-11-03 15:18:00,1,990.0
17404,198,31906.82,161.15,2010-12-14 13:28:00,2011-12-05 16:26:00,356,16.69
17405,82,1031.41,12.58,2011-07-12 14:17:00,2011-12-08 17:12:00,149,16.51
17406,113,2200.42,19.47,2010-12-08 10:35:00,2011-01-10 15:07:00,33,102.73
17408,2,32.65,16.32,2011-06-29 12:53:00,2011-06-29 12:53:00,1,60.0
17409,13,771.85,59.37,2011-04-05 16:42:00,2011-06-08 10:36:00,63,6.19
17410,64,1214.72,18.98,2011-05-08 15:21:00,2011-11-23 15:46:00,199,9.65
17411,41,778.94,19.0,2011-03-23 13:44:00,2011-11-27 14:25:00,249,4.94
17412,66,1258.06,19.06,2010-12-02 16:29:00,2011-12-07 11:36:00,369,5.37
17414,6,778.0,129.67,2011-06-08 11:43:00,2011-10-27 12:13:00,141,1.28
17415,14,507.84,36.27,2011-09-21 12:50:00,2011-09-21 12:50:00,1,420.0
17416,269,6893.42,25.63,2011-03-03 13:45:00,2011-11-10 12:47:00,251,32.15
17418,30,463.46,15.45,2011-01-20 11:39:00,2011-10-28 13:00:00,281,3.2
17419,206,4226.57,20.52,2010-12-07 15:03:00,2011-11-28 13:47:00,355,17.41
17420,30,598.83,19.96,2010-12-01 09:56:00,2011-10-20 14:52:00,323,2.79
17422,117,1979.37,16.92,2011-02-16 14:44:00,2011-11-23 13:27:00,279,12.58
17423,26,698.41,26.86,2011-05-06 09:14:00,2011-10-24 13:36:00,171,4.56
17425,43,759.17,17.66,2011-10-10 11:37:00,2011-11-20 15:30:00,41,31.46
17426,271,5037.26,18.59,2011-03-02 16:34:00,2011-12-01 18:07:00,274,29.67
17427,2,100.8,50.4,2011-09-29 11:29:00,2011-09-29 11:29:00,1,60.0
17428,328,17256.85,52.61,2010-12-06 09:37:00,2011-12-09 09:45:00,368,26.74
17429,39,524.92,13.46,2011-05-05 09:53:00,2011-08-03 13:22:00,90,13.0
17430,14,265.76,18.98,2010-12-09 13:05:00,2011-11-07 09:24:00,332,1.27
17431,43,403.3,9.38,2011-01-30 14:36:00,2011-01-30 14:36:00,1,1290.0
17432,48,365.76,7.62,2011-11-02 17:30:00,2011-11-21 17:33:00,19,75.79
17433,54,303.16,5.61,2011-09-12 14:24:00,2011-09-12 14:24:00,1,1620.0
17434,134,2373.82,17.72,2011-09-15 13:54:00,2011-12-07 13:16:00,82,49.02
17436,9,216.3,24.03,2011-04-27 11:33:00,2011-12-08 12:30:00,225,1.2
17438,17,388.45,22.85,2011-03-31 10:26:00,2011-03-31 10:26:00,1,510.0
17440,5,186.42,37.28,2011-04-06 12:05:00,2011-07-06 11:54:00,90,1.67
17442,135,2248.56,16.66,2011-02-22 13:02:00,2011-11-03 09:17:00,253,16.01
17443,1,534.24,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,1,30.0
17444,135,2940.04,21.78,2011-06-20 09:04:00,2011-07-15 12:05:00,25,162.0
17446,9,120.9,13.43,2011-02-02 14:40:00,2011-06-16 10:42:00,133,2.03
17447,36,541.53,15.04,2011-09-29 10:10:00,2011-10-30 14:18:00,31,34.84
17449,277,2520.86,9.1,2010-12-15 10:57:00,2011-12-07 16:56:00,357,23.28
17450,337,194550.79,577.3,2010-12-07 09:23:00,2011-12-01 13:29:00,359,28.16
17451,100,1721.4,17.21,2011-08-26 11:54:00,2011-12-08 15:02:00,104,28.85
17453,19,486.72,25.62,2011-10-06 17:02:00,2011-11-22 09:42:00,46,12.39
17454,61,517.53,8.48,2010-12-15 10:54:00,2011-05-31 13:58:00,167,10.96
17455,8,131.7,16.46,2011-05-20 12:31:00,2011-05-20 12:31:00,1,240.0
17456,17,249.86,14.7,2010-12-09 15:23:00,2010-12-09 15:23:00,1,510.0
17457,19,1737.7,91.46,2011-01-04 14:33:00,2011-08-05 12:48:00,212,2.69
17458,54,316.5,5.86,2011-11-24 13:01:00,2011-11-24 13:01:00,1,1620.0
17459,111,657.3,5.92,2011-10-10 17:00:00,2011-10-27 13:25:00,16,208.12
17460,29,622.43,21.46,2010-12-01 16:24:00,2011-09-06 15:04:00,278,3.13
17461,111,757.46,6.82,2011-11-10 12:01:00,2011-11-17 10:21:00,6,555.0
17462,27,675.69,25.03,2011-02-28 17:01:00,2011-10-10 13:56:00,223,3.63
17463,215,1896.41,8.82,2011-01-30 15:48:00,2011-11-23 13:40:00,296,21.79
17464,9,289.96,32.22,2011-07-04 13:19:00,2011-07-04 13:19:00,1,270.0
17466,41,763.28,18.62,2011-09-22 09:16:00,2011-11-29 13:15:00,68,18.09
17468,5,137.0,27.4,2011-11-25 12:52:00,2011-11-29 15:33:00,4,37.5
17469,88,1870.97,21.26,2011-05-19 08:55:00,2011-11-23 13:15:00,188,14.04
17470,78,1125.07,14.42,2010-12-07 09:57:00,2011-10-26 12:42:00,323,7.24
17472,181,710.29,3.92,2011-02-13 14:40:00,2011-06-01 14:57:00,108,50.28
17475,14,194.37,13.88,2011-09-21 14:55:00,2011-09-21 14:55:00,1,420.0
17480,29,511.82,17.65,2011-09-23 11:39:00,2011-09-23 11:39:00,1,870.0
17481,82,1255.59,15.31,2011-09-07 09:57:00,2011-12-06 12:28:00,90,27.33
17483,21,414.04,19.72,2011-06-09 19:40:00,2011-10-05 13:10:00,117,5.38
17486,24,396.87,16.54,2011-03-23 14:00:00,2011-03-23 14:00:00,1,720.0
17489,29,376.64,12.99,2011-05-11 11:34:00,2011-10-12 08:56:00,153,5.69
17490,76,2092.32,27.53,2011-06-16 09:15:00,2011-12-09 09:08:00,175,13.03
17491,109,3558.87,32.65,2010-12-07 12:18:00,2011-12-08 16:18:00,366,8.93
17492,12,374.57,31.21,2011-04-05 15:21:00,2011-04-05 15:21:00,1,360.0
17495,27,497.56,18.43,2011-11-01 12:06:00,2011-12-02 12:08:00,31,26.13
17496,10,271.05,27.1,2010-12-16 08:39:00,2010-12-16 08:39:00,1,300.0
17498,17,272.22,16.01,2011-09-25 12:25:00,2011-09-25 12:25:00,1,510.0
17499,40,622.88,15.57,2011-02-23 09:14:00,2011-02-23 09:14:00,1,1200.0
17500,5,1138.0,227.6,2011-11-10 09:08:00,2011-11-22 14:25:00,12,12.5
17501,18,288.6,16.03,2011-05-03 09:46:00,2011-05-03 09:47:00,1,540.0
17502,28,689.1,24.61,2011-11-10 16:39:00,2011-11-30 13:13:00,19,44.21
17503,38,558.96,14.71,2011-11-01 11:12:00,2011-12-07 09:18:00,35,32.57
17504,127,2997.03,23.6,2011-01-21 11:09:00,2011-05-17 12:59:00,116,32.84
17505,52,1145.84,22.04,2011-05-18 09:01:00,2011-07-01 12:50:00,44,35.45
17506,14,302.2,21.59,2011-09-25 11:39:00,2011-09-25 11:39:00,1,420.0
17507,88,605.58,6.88,2011-02-03 18:08:00,2011-03-23 11:48:00,47,56.17
17508,22,387.31,17.6,2011-03-04 08:10:00,2011-03-04 08:10:00,1,660.0
17509,366,6115.14,16.71,2011-10-07 13:14:00,2011-10-13 10:26:00,5,2196.0
17510,20,308.48,15.42,2011-11-15 10:00:00,2011-11-15 10:00:00,1,600.0
17511,963,91062.38,94.56,2010-12-01 10:19:00,2011-12-07 10:12:00,370,78.08
17512,105,2924.99,27.86,2011-02-11 12:22:00,2011-11-11 12:11:00,272,11.58
17513,6,513.2,85.53,2011-09-28 16:42:00,2011-09-28 16:42:00,1,180.0
17514,40,208.65,5.22,2011-08-03 15:45:00,2011-08-03 15:45:00,1,1200.0
17515,87,639.02,7.35,2011-01-25 14:33:00,2011-11-08 14:04:00,286,9.13
17516,137,768.08,5.61,2011-02-27 12:41:00,2011-11-24 16:51:00,270,15.22
17517,11,153.94,13.99,2011-02-04 11:48:00,2011-02-04 11:48:00,1,330.0
17519,82,1844.02,22.49,2010-12-06 15:18:00,2011-11-22 16:43:00,351,7.01
17520,30,546.81,18.23,2011-10-17 12:04:00,2011-10-17 12:04:00,1,900.0
17521,45,723.21,16.07,2011-05-24 15:14:00,2011-11-10 11:22:00,169,7.99
17522,73,1070.71,14.67,2011-05-05 16:31:00,2011-12-08 12:31:00,216,10.14
17523,33,652.74,19.78,2011-11-20 13:40:00,2011-11-28 13:20:00,7,141.43
17524,6,145.0,24.17,2010-12-13 14:32:00,2010-12-13 14:32:00,1,180.0
17525,9,422.7,46.97,2010-12-15 12:05:00,2010-12-15 12:05:00,1,270.0
17526,19,1195.9,62.94,2010-12-09 12:20:00,2011-12-05 11:05:00,360,1.58
17527,47,939.37,19.99,2011-05-05 13:43:00,2011-10-17 12:32:00,164,8.6
17528,253,3628.5,14.34,2011-09-29 13:04:00,2011-12-08 13:27:00,70,108.43
17530,394,2385.0,6.05,2010-12-09 20:01:00,2011-12-08 18:42:00,363,32.56
17531,14,296.7,21.19,2011-06-02 19:17:00,2011-06-02 19:17:00,1,420.0
17534,9,223.36,24.82,2011-10-17 12:47:00,2011-10-17 12:47:00,1,270.0
17535,13,164.4,12.65,2011-03-04 15:20:00,2011-03-04 15:20:00,1,390.0
17536,3,76.5,25.5,2011-06-15 13:23:00,2011-06-15 13:23:00,1,90.0
17537,75,897.62,11.97,2011-02-09 13:37:00,2011-11-10 10:56:00,273,8.24
17538,9,98.42,10.94,2011-11-14 12:12:00,2011-11-14 12:12:00,1,270.0
17540,25,578.9,23.16,2011-01-27 14:35:00,2011-11-15 11:56:00,291,2.58
17542,25,170.75,6.83,2011-03-15 11:45:00,2011-03-15 11:45:00,1,750.0
17545,145,645.96,4.45,2011-10-27 13:48:00,2011-10-27 14:04:00,1,4350.0
17548,5,103.3,20.66,2011-04-20 12:01:00,2011-04-20 12:01:00,1,150.0
17549,6,148.86,24.81,2011-10-19 10:05:00,2011-11-16 09:59:00,27,6.67
17550,42,267.16,6.36,2011-04-10 15:19:00,2011-05-26 14:09:00,45,28.0
17551,43,306.84,7.14,2010-12-15 14:12:00,2010-12-15 14:12:00,1,1290.0
17552,49,930.41,18.99,2010-12-02 18:45:00,2011-10-10 17:00:00,311,4.73
17553,2,1487.6,743.8,2011-08-02 10:00:00,2011-08-02 10:00:00,1,60.0
17554,88,1952.45,22.19,2011-07-14 20:01:00,2011-12-08 14:15:00,146,18.08
17555,106,483.26,4.56,2011-01-09 12:31:00,2011-11-20 12:22:00,314,10.13
17556,6,157.9,26.32,2011-05-18 10:48:00,2011-05-18 10:48:00,1,180.0
17557,34,541.46,15.93,2011-09-19 14:23:00,2011-11-25 12:57:00,66,15.45
17560,26,854.95,32.88,2011-02-02 11:14:00,2011-09-06 09:18:00,215,3.63
17561,46,167.62,3.64,2011-11-20 12:53:00,2011-11-20 12:53:00,1,1380.0
17562,63,1122.38,17.82,2011-06-19 13:06:00,2011-11-25 14:21:00,159,11.89
17564,49,454.01,9.27,2011-09-20 14:00:00,2011-11-15 13:27:00,55,26.73
17566,152,901.21,5.93,2011-11-14 13:42:00,2011-12-01 19:54:00,17,268.24
17567,165,4331.48,26.25,2010-12-02 15:18:00,2011-12-02 15:48:00,365,13.56
17569,29,344.14,11.87,2011-01-11 14:15:00,2011-01-11 14:15:00,1,870.0
17571,299,1498.51,5.01,2011-02-14 15:15:00,2011-10-20 15:57:00,248,36.17
17572,12,226.75,18.9,2010-12-01 12:51:00,2011-09-29 17:53:00,302,1.19
17573,25,380.6,15.22,2011-09-07 10:36:00,2011-11-10 13:01:00,64,11.72
17574,8,185.65,23.21,2011-04-11 09:47:00,2011-04-11 09:47:00,1,240.0
17576,411,3622.68,8.81,2010-12-09 16:57:00,2011-12-01 17:56:00,357,34.54
17578,5,143.46,28.69,2011-05-05 18:38:00,2011-05-05 18:38:00,1,150.0
17579,50,448.9,8.98,2011-06-13 14:12:00,2011-12-05 12:28:00,174,8.62
17580,45,215.72,4.79,2010-12-16 15:27:00,2011-04-01 12:41:00,105,12.86
17581,440,11045.04,25.1,2010-12-02 14:47:00,2011-12-09 12:21:00,371,35.58
17582,29,175.27,6.04,2011-04-17 13:18:00,2011-04-17 13:18:00,1,870.0
17584,35,1242.3,35.49,2011-08-04 14:12:00,2011-12-02 17:12:00,120,8.75
17585,214,1133.07,5.29,2011-01-05 15:09:00,2011-08-22 13:30:00,228,28.16
17588,23,1240.2,53.92,2011-04-21 10:31:00,2011-08-31 13:37:00,132,5.23
17589,253,2404.17,9.5,2011-04-13 13:47:00,2011-10-10 16:58:00,180,42.17
17590,201,1479.22,7.36,2011-10-30 14:05:00,2011-12-07 12:55:00,37,162.97
17591,166,2225.97,13.41,2010-12-07 15:39:00,2011-09-27 13:42:00,293,17.0
17593,213,3927.34,18.44,2010-12-22 10:29:00,2011-12-06 10:30:00,349,18.31
17594,50,993.18,19.86,2011-03-30 10:32:00,2011-09-15 16:34:00,169,8.88
17595,83,388.79,4.68,2011-11-02 16:19:00,2011-11-27 16:08:00,24,103.75
17596,270,2827.93,10.47,2010-12-06 12:34:00,2011-11-16 14:11:00,345,23.48
17597,55,2044.37,37.17,2011-05-10 11:54:00,2011-05-10 11:54:00,1,1650.0
17600,13,161.67,12.44,2011-11-22 09:43:00,2011-11-22 09:43:00,1,390.0
17601,9,116.01,12.89,2011-04-14 18:02:00,2011-04-14 18:02:00,1,270.0
17602,560,5102.97,9.11,2011-01-19 16:18:00,2011-12-07 13:53:00,321,52.34
17603,11,394.72,35.88,2011-09-22 14:18:00,2011-09-22 14:18:00,1,330.0
17604,63,309.36,4.91,2011-01-31 15:09:00,2011-05-06 13:43:00,94,20.11
17608,59,193.42,3.28,2011-11-06 13:00:00,2011-11-06 13:06:00,1,1770.0
17609,237,1112.22,4.69,2011-01-16 16:23:00,2011-10-30 12:28:00,286,24.86
17611,576,3984.22,6.92,2010-12-13 13:52:00,2011-12-02 13:29:00,353,48.95
17612,135,2048.45,15.17,2011-02-15 10:40:00,2011-10-17 14:59:00,244,16.6
17613,312,4559.15,14.61,2011-02-07 11:20:00,2011-11-17 10:51:00,282,33.19
17614,100,390.07,3.9,2011-10-13 16:01:00,2011-10-13 16:01:00,1,3000.0
17615,14,329.6,23.54,2011-05-01 15:33:00,2011-08-01 14:06:00,91,4.62
17616,3,571.2,190.4,2010-12-07 10:04:00,2011-06-19 10:11:00,194,0.46
17618,78,971.58,12.46,2010-12-12 16:05:00,2011-12-04 11:50:00,356,6.57
17619,77,218.52,2.84,2011-01-31 14:18:00,2011-01-31 14:18:00,1,2310.0
17620,4,81.44,20.36,2011-10-11 12:08:00,2011-10-11 12:08:00,1,120.0
17621,26,1379.9,53.07,2010-12-20 13:31:00,2011-11-18 17:11:00,333,2.34
17623,33,527.05,15.97,2011-11-07 11:32:00,2011-11-07 11:32:00,1,990.0
17624,50,843.48,16.87,2011-05-05 17:59:00,2011-11-25 10:52:00,203,7.39
17625,315,2047.0,6.5,2011-03-27 12:21:00,2011-11-21 13:36:00,239,39.54
17628,5,75.75,15.15,2011-09-19 15:21:00,2011-09-19 15:21:00,1,150.0
17629,123,1814.12,14.75,2010-12-15 09:58:00,2011-12-04 10:56:00,354,10.42
17630,26,503.6,19.37,2011-04-21 14:03:00,2011-06-23 11:58:00,62,12.58
17631,39,528.33,13.55,2011-04-21 13:22:00,2011-12-08 09:47:00,230,5.09
17633,70,1324.84,18.93,2011-08-11 15:43:00,2011-11-08 13:25:00,88,23.86
17634,297,2361.97,7.95,2011-01-06 12:45:00,2011-11-03 13:09:00,301,29.6
17636,20,285.56,14.28,2011-11-20 14:40:00,2011-11-20 14:40:00,1,600.0
