CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency,Segment,total_spend_mean,total_spend_count,purchase_frequency_mean,customer_lifespan_mean,Segment_Label
16966,28,2154.97,76.96,2011-04-13 14:17:00,2011-12-01 13:40:00,231,3.64,0,3180.78,1865,16.36,267.89,High Value Irregular
16967,21,319.02,15.19,2011-06-03 14:24:00,2011-06-03 14:24:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
16968,31,439.43,14.18,2011-08-24 10:51:00,2011-12-05 15:02:00,103,9.03,1,610.78,2179,273.52,29.71,Low Value Irregular
16969,42,650.41,15.49,2011-06-01 12:10:00,2011-10-31 13:12:00,152,8.29,0,3180.78,1865,16.36,267.89,High Value Irregular
16971,41,357.21,8.71,2011-11-01 15:06:00,2011-11-01 15:06:00,1,1230.0,2,938.09,286,1936.3,1.37,Low Value Regular
16976,2,251.52,125.76,2011-03-17 16:33:00,2011-03-17 16:33:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
16978,39,344.33,8.83,2011-09-23 12:50:00,2011-09-23 12:50:00,1,1170.0,2,938.09,286,1936.3,1.37,Low Value Regular
16979,89,1852.0,20.81,2011-02-15 09:20:00,2011-12-06 12:21:00,294,9.08,0,3180.78,1865,16.36,267.89,High Value Irregular
16980,87,1078.96,12.4,2011-02-21 12:58:00,2011-03-29 16:36:00,36,72.5,1,610.78,2179,273.52,29.71,Low Value Irregular
16982,22,384.06,17.46,2011-10-10 12:28:00,2011-10-10 12:28:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
16983,148,1931.25,13.05,2010-12-05 12:34:00,2011-11-27 12:10:00,356,12.47,0,3180.78,1865,16.36,267.89,High Value Irregular
16984,407,4481.35,11.01,2011-08-01 17:37:00,2011-09-12 13:43:00,41,297.8,1,610.78,2179,273.52,29.71,Low Value Irregular
16985,120,5464.12,45.53,2010-12-16 10:38:00,2011-11-22 13:33:00,341,10.56,0,3180.78,1865,16.36,267.89,High Value Irregular
16986,3,1873.2,624.4,2011-11-09 15:52:00,2011-11-10 11:55:00,1,90.0,1,610.78,2179,273.52,29.71,Low Value Irregular
16987,129,1625.05,12.6,2011-05-18 15:55:00,2011-12-06 17:26:00,202,19.16,0,3180.78,1865,16.36,267.89,High Value Irregular
16988,7,126.12,18.02,2011-12-04 16:02:00,2011-12-04 16:02:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
16989,12,1133.25,94.44,2011-07-12 09:11:00,2011-12-02 16:39:00,143,2.52,0,3180.78,1865,16.36,267.89,High Value Irregular
16990,1,179.0,179.0,2011-05-05 08:30:00,2011-05-05 08:30:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
16992,93,1614.31,17.36,2011-02-28 10:37:00,2011-11-29 11:50:00,274,10.18,0,3180.78,1865,16.36,267.89,High Value Irregular
16996,37,1456.96,39.38,2010-12-21 13:22:00,2011-11-09 16:43:00,323,3.44,0,3180.78,1865,16.36,267.89,High Value Irregular
16997,12,702.0,58.5,2011-01-18 11:51:00,2011-02-24 17:28:00,37,9.73,1,610.78,2179,273.52,29.71,Low Value Irregular
16998,4,295.0,73.75,2011-02-08 15:42:00,2011-07-13 09:44:00,154,0.78,0,3180.78,1865,16.36,267.89,High Value Irregular
16999,23,484.82,21.08,2011-09-26 15:43:00,2011-11-16 13:53:00,50,13.8,1,610.78,2179,273.52,29.71,Low Value Irregular
17001,169,3989.57,23.61,2010-12-16 09:35:00,2011-12-09 09:38:00,358,14.16,0,3180.78,1865,16.36,267.89,High Value Irregular
17002,49,1493.73,30.48,2011-02-22 11:46:00,2011-09-15 12:40:00,205,7.17,0,3180.78,1865,16.36,267.89,High Value Irregular
17004,44,1412.94,32.11,2011-09-08 12:16:00,2011-10-24 14:25:00,46,28.7,1,610.78,2179,273.52,29.71,Low Value Irregular
17006,44,781.78,17.77,2011-09-25 12:15:00,2011-12-05 12:09:00,70,18.86,1,610.78,2179,273.52,29.71,Low Value Irregular
17007,52,889.93,17.11,2010-12-17 13:57:00,2011-10-20 10:47:00,306,5.1,0,3180.78,1865,16.36,267.89,High Value Irregular
17010,11,195.36,17.76,2011-11-21 14:49:00,2011-11-21 14:49:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17011,15,270.9,18.06,2011-11-09 13:30:00,2011-11-09 13:30:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17014,74,586.33,7.92,2011-10-04 11:36:00,2011-12-01 14:09:00,58,38.28,1,610.78,2179,273.52,29.71,Low Value Irregular
17015,217,1842.56,8.49,2011-06-07 13:19:00,2011-11-11 10:45:00,156,41.73,0,3180.78,1865,16.36,267.89,High Value Irregular
17017,252,8694.26,34.5,2010-12-02 10:17:00,2011-12-07 09:32:00,369,20.49,0,3180.78,1865,16.36,267.89,High Value Irregular
17018,16,920.1,57.51,2011-01-18 08:46:00,2011-10-30 11:42:00,285,1.68,0,3180.78,1865,16.36,267.89,High Value Irregular
17019,234,1272.61,5.44,2010-12-06 12:55:00,2011-11-28 13:06:00,357,19.66,0,3180.78,1865,16.36,267.89,High Value Irregular
17022,7,71.0,10.14,2011-11-08 17:09:00,2011-11-08 17:09:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17024,3,95.85,31.95,2011-07-05 09:31:00,2011-10-25 13:47:00,112,0.8,1,610.78,2179,273.52,29.71,Low Value Irregular
17025,9,357.77,39.75,2010-12-01 15:45:00,2011-10-10 09:06:00,312,0.87,0,3180.78,1865,16.36,267.89,High Value Irregular
17026,4,154.83,38.71,2010-12-05 12:47:00,2011-06-07 14:28:00,184,0.65,0,3180.78,1865,16.36,267.89,High Value Irregular
17027,153,890.29,5.82,2011-01-26 14:19:00,2011-09-22 12:24:00,238,19.29,0,3180.78,1865,16.36,267.89,High Value Irregular
17029,2,716.0,358.0,2011-04-17 10:57:00,2011-08-21 11:06:00,126,0.48,1,610.78,2179,273.52,29.71,Low Value Irregular
17030,11,146.87,13.35,2011-10-07 08:49:00,2011-10-07 08:49:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17031,22,380.35,17.29,2011-07-08 09:38:00,2011-11-28 10:23:00,143,4.62,1,610.78,2179,273.52,29.71,Low Value Irregular
17033,28,1030.14,36.79,2010-12-15 13:21:00,2011-09-14 14:34:00,273,3.08,0,3180.78,1865,16.36,267.89,High Value Irregular
17034,30,745.52,24.85,2011-02-25 10:10:00,2011-11-23 15:14:00,271,3.32,0,3180.78,1865,16.36,267.89,High Value Irregular
17035,28,433.53,15.48,2011-02-01 12:27:00,2011-04-08 11:23:00,65,12.92,1,610.78,2179,273.52,29.71,Low Value Irregular
17037,75,1267.32,16.9,2011-09-13 12:49:00,2011-09-13 12:49:00,1,2250.0,2,938.09,286,1936.3,1.37,Low Value Regular
17038,22,112.4,5.11,2011-11-09 13:50:00,2011-11-09 13:50:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17040,15,449.73,29.98,2011-07-25 10:19:00,2011-07-25 10:19:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17041,70,1081.57,15.45,2010-12-14 11:43:00,2011-11-13 11:21:00,333,6.31,0,3180.78,1865,16.36,267.89,High Value Irregular
17042,98,1044.38,10.66,2011-04-06 14:53:00,2011-12-07 12:26:00,244,12.05,0,3180.78,1865,16.36,267.89,High Value Irregular
17043,102,1735.18,17.01,2011-03-18 14:53:00,2011-11-07 15:33:00,234,13.08,0,3180.78,1865,16.36,267.89,High Value Irregular
17044,6,948.48,158.08,2011-11-14 14:28:00,2011-11-14 14:28:00,1,180.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17045,22,339.44,15.43,2011-04-06 12:08:00,2011-08-18 17:09:00,134,4.93,1,610.78,2179,273.52,29.71,Low Value Irregular
17046,22,642.02,29.18,2011-07-05 14:24:00,2011-07-05 14:24:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17047,65,1100.9,16.94,2011-05-18 16:50:00,2011-09-15 13:27:00,119,16.39,1,610.78,2179,273.52,29.71,Low Value Irregular
17048,43,925.35,21.52,2011-01-12 16:51:00,2011-08-14 11:49:00,213,6.06,0,3180.78,1865,16.36,267.89,High Value Irregular
17049,318,5659.98,17.8,2011-03-09 08:33:00,2011-12-07 10:48:00,273,34.95,0,3180.78,1865,16.36,267.89,High Value Irregular
17050,316,3228.84,10.22,2011-02-13 12:41:00,2011-09-04 13:48:00,203,46.7,0,3180.78,1865,16.36,267.89,High Value Irregular
17051,43,247.14,5.75,2011-05-29 14:13:00,2011-05-29 14:13:00,1,1290.0,2,938.09,286,1936.3,1.37,Low Value Regular
17052,92,413.75,4.5,2011-11-11 14:50:00,2011-11-11 14:50:00,1,2760.0,2,938.09,286,1936.3,1.37,Low Value Regular
17053,13,498.48,38.34,2011-08-01 10:23:00,2011-08-01 10:23:00,1,390.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17054,83,1356.33,16.34,2011-04-08 13:14:00,2011-11-11 12:56:00,216,11.53,0,3180.78,1865,16.36,267.89,High Value Irregular
17058,62,1179.89,19.03,2011-04-14 09:18:00,2011-09-19 10:13:00,158,11.77,0,3180.78,1865,16.36,267.89,High Value Irregular
17059,516,3095.04,6.0,2010-12-05 12:35:00,2011-11-10 12:27:00,339,45.66,0,3180.78,1865,16.36,267.89,High Value Irregular
17060,5,234.24,46.85,2011-03-18 13:27:00,2011-03-18 13:27:00,1,150.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17061,99,5232.23,52.85,2011-04-21 13:29:00,2011-09-27 11:24:00,158,18.8,0,3180.78,1865,16.36,267.89,High Value Irregular
17062,70,538.37,7.69,2010-12-05 11:59:00,2011-01-30 11:01:00,55,38.18,1,610.78,2179,273.52,29.71,Low Value Irregular
17063,78,1461.14,18.73,2011-02-23 13:44:00,2011-11-18 16:19:00,268,8.73,0,3180.78,1865,16.36,267.89,High Value Irregular
17064,62,859.35,13.86,2011-01-16 16:10:00,2011-10-12 10:18:00,268,6.94,0,3180.78,1865,16.36,267.89,High Value Irregular
17068,296,4552.14,15.38,2010-12-06 13:58:00,2011-11-27 13:14:00,355,25.01,0,3180.78,1865,16.36,267.89,High Value Irregular
17069,143,2709.7,18.95,2010-12-01 16:49:00,2011-11-11 17:13:00,345,12.43,0,3180.78,1865,16.36,267.89,High Value Irregular
17070,64,312.14,4.88,2011-08-17 17:01:00,2011-08-17 17:01:00,1,1920.0,2,938.09,286,1936.3,1.37,Low Value Regular
17071,140,2429.03,17.35,2011-02-03 08:18:00,2011-11-11 16:31:00,281,14.95,0,3180.78,1865,16.36,267.89,High Value Irregular
17073,174,1446.09,8.31,2011-08-22 14:37:00,2011-11-22 11:47:00,91,57.36,1,610.78,2179,273.52,29.71,Low Value Irregular
17075,77,834.12,10.83,2011-01-26 13:20:00,2011-11-22 11:58:00,299,7.73,0,3180.78,1865,16.36,267.89,High Value Irregular
17076,25,841.08,33.64,2010-12-10 10:08:00,2011-11-03 17:53:00,328,2.29,0,3180.78,1865,16.36,267.89,High Value Irregular
17078,28,378.2,13.51,2011-11-03 18:49:00,2011-11-03 19:17:00,1,840.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17079,2,118.8,59.4,2011-09-22 15:34:00,2011-09-22 15:34:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17080,8,287.62,35.95,2011-03-15 12:05:00,2011-11-17 12:59:00,247,0.97,0,3180.78,1865,16.36,267.89,High Value Irregular
17081,64,290.16,4.53,2011-10-24 13:08:00,2011-11-14 12:56:00,20,96.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17082,81,2003.85,24.74,2011-01-25 14:36:00,2011-11-06 15:17:00,285,8.53,0,3180.78,1865,16.36,267.89,High Value Irregular
17083,52,1405.78,27.03,2011-02-09 11:38:00,2011-08-22 15:43:00,194,8.04,0,3180.78,1865,16.36,267.89,High Value Irregular
17084,162,2949.75,18.21,2011-11-04 14:49:00,2011-11-04 14:54:00,1,4860.0,2,938.09,286,1936.3,1.37,Low Value Regular
17085,187,1566.65,8.38,2010-12-12 12:24:00,2011-08-08 14:15:00,239,23.47,0,3180.78,1865,16.36,267.89,High Value Irregular
17086,96,2050.08,21.36,2011-10-07 11:22:00,2011-12-02 13:54:00,56,51.43,1,610.78,2179,273.52,29.71,Low Value Irregular
17088,115,1991.01,17.31,2011-03-31 09:48:00,2011-11-11 14:23:00,225,15.33,0,3180.78,1865,16.36,267.89,High Value Irregular
17090,63,2043.95,32.44,2010-12-20 13:52:00,2011-12-05 13:44:00,349,5.42,0,3180.78,1865,16.36,267.89,High Value Irregular
17091,195,3827.76,19.63,2010-12-07 09:55:00,2011-12-07 10:43:00,365,16.03,0,3180.78,1865,16.36,267.89,High Value Irregular
17092,125,1777.78,14.22,2011-03-07 14:51:00,2011-10-20 19:51:00,227,16.52,0,3180.78,1865,16.36,267.89,High Value Irregular
17094,14,302.0,21.57,2011-01-21 13:09:00,2011-01-21 13:09:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17095,74,1324.16,17.89,2011-01-09 11:05:00,2011-11-17 12:21:00,312,7.12,0,3180.78,1865,16.36,267.89,High Value Irregular
17096,48,1022.13,21.29,2011-03-23 12:05:00,2011-11-24 15:01:00,246,5.85,0,3180.78,1865,16.36,267.89,High Value Irregular
17097,211,954.42,4.52,2010-12-09 14:55:00,2011-12-07 17:05:00,363,17.44,0,3180.78,1865,16.36,267.89,High Value Irregular
17100,65,971.74,14.95,2011-11-21 16:36:00,2011-11-21 16:36:00,1,1950.0,2,938.09,286,1936.3,1.37,Low Value Regular
17101,42,1621.73,38.61,2011-06-14 14:49:00,2011-11-29 13:57:00,167,7.54,0,3180.78,1865,16.36,267.89,High Value Irregular
17102,1,25.5,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17105,90,665.78,7.4,2011-02-06 14:46:00,2011-07-03 15:53:00,147,18.37,0,3180.78,1865,16.36,267.89,High Value Irregular
17107,418,10815.43,25.87,2011-03-06 15:17:00,2011-11-06 14:14:00,244,51.39,0,3180.78,1865,16.36,267.89,High Value Irregular
17109,117,885.04,7.56,2011-04-21 15:46:00,2011-11-10 16:59:00,203,17.29,0,3180.78,1865,16.36,267.89,High Value Irregular
17110,12,163.3,13.61,2011-06-27 12:58:00,2011-06-27 12:58:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17111,30,248.61,8.29,2011-10-23 15:59:00,2011-10-23 15:59:00,1,900.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17114,127,808.62,6.37,2011-01-09 11:39:00,2011-12-04 12:17:00,329,11.58,0,3180.78,1865,16.36,267.89,High Value Irregular
17115,39,837.5,21.47,2011-04-20 14:46:00,2011-12-01 14:30:00,224,5.22,0,3180.78,1865,16.36,267.89,High Value Irregular
17117,9,116.2,12.91,2011-02-24 13:54:00,2011-02-24 13:54:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17118,10,157.02,15.7,2011-01-26 12:19:00,2011-01-26 12:19:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17119,35,606.91,17.34,2011-10-11 11:03:00,2011-12-06 14:40:00,56,18.75,1,610.78,2179,273.52,29.71,Low Value Irregular
17120,18,307.46,17.08,2011-04-20 15:21:00,2011-04-20 15:21:00,1,540.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17122,7,138.32,19.76,2011-08-12 14:33:00,2011-08-12 14:33:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17123,9,345.3,38.37,2011-07-01 10:47:00,2011-07-01 10:47:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17124,32,298.89,9.34,2011-06-07 14:02:00,2011-06-07 14:02:00,1,960.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17125,40,259.35,6.48,2011-10-20 14:41:00,2011-10-20 14:41:00,1,1200.0,2,938.09,286,1936.3,1.37,Low Value Regular
17126,260,1004.75,3.86,2010-12-12 11:26:00,2011-07-10 13:52:00,210,37.14,0,3180.78,1865,16.36,267.89,High Value Irregular
17128,14,157.09,11.22,2011-01-09 12:02:00,2011-01-09 12:02:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17131,134,2463.17,18.38,2011-09-25 12:42:00,2011-12-04 12:52:00,70,57.43,1,610.78,2179,273.52,29.71,Low Value Irregular
17133,27,4892.24,181.19,2011-03-18 13:47:00,2011-11-24 12:27:00,250,3.24,0,3180.78,1865,16.36,267.89,High Value Irregular
17134,24,425.0,17.71,2011-03-20 11:56:00,2011-08-25 09:53:00,157,4.59,0,3180.78,1865,16.36,267.89,High Value Irregular
17135,52,1139.73,21.92,2010-12-03 09:31:00,2011-11-23 16:48:00,355,4.39,0,3180.78,1865,16.36,267.89,High Value Irregular
17138,24,380.5,15.85,2011-03-09 11:54:00,2011-03-09 11:54:00,1,720.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17139,478,10668.47,22.32,2011-02-24 09:32:00,2011-11-24 10:12:00,273,52.53,0,3180.78,1865,16.36,267.89,High Value Irregular
17140,20,465.32,23.27,2011-04-06 13:33:00,2011-04-06 13:33:00,1,600.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17142,15,579.0,38.6,2011-04-14 18:22:00,2011-04-14 18:22:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17144,48,984.57,20.51,2011-09-16 12:50:00,2011-12-08 17:57:00,83,17.35,1,610.78,2179,273.52,29.71,Low Value Irregular
17146,35,749.78,21.42,2010-12-16 12:20:00,2011-08-26 12:44:00,253,4.15,0,3180.78,1865,16.36,267.89,High Value Irregular
17147,81,1714.59,21.17,2011-02-01 09:36:00,2011-11-17 12:32:00,289,8.41,0,3180.78,1865,16.36,267.89,High Value Irregular
17148,9,124.88,13.88,2011-10-19 09:59:00,2011-10-19 09:59:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17152,14,1689.5,120.68,2011-03-21 16:20:00,2011-05-29 12:19:00,68,6.18,1,610.78,2179,273.52,29.71,Low Value Irregular
17153,14,213.78,15.27,2011-11-15 13:42:00,2011-11-15 13:42:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17154,23,329.34,14.32,2011-09-25 13:42:00,2011-09-25 13:42:00,1,690.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17155,20,251.7,12.58,2011-06-15 10:22:00,2011-11-22 12:38:00,160,3.75,0,3180.78,1865,16.36,267.89,High Value Irregular
17157,13,319.0,24.54,2011-06-16 15:08:00,2011-12-02 09:10:00,168,2.32,0,3180.78,1865,16.36,267.89,High Value Irregular
17158,67,1266.97,18.91,2010-12-14 13:03:00,2011-11-07 15:15:00,328,6.13,0,3180.78,1865,16.36,267.89,High Value Irregular
17159,101,1538.88,15.24,2011-06-21 09:49:00,2011-11-18 10:52:00,150,20.2,0,3180.78,1865,16.36,267.89,High Value Irregular
17160,229,3518.03,15.36,2011-04-12 12:00:00,2011-11-08 14:05:00,210,32.71,0,3180.78,1865,16.36,267.89,High Value Irregular
17162,104,1715.46,16.49,2011-02-07 12:27:00,2011-11-11 11:34:00,276,11.3,0,3180.78,1865,16.36,267.89,High Value Irregular
17163,5,293.1,58.62,2011-09-22 15:54:00,2011-11-18 08:57:00,56,2.68,1,610.78,2179,273.52,29.71,Low Value Irregular
17164,144,2467.35,17.13,2011-03-11 14:26:00,2011-11-07 09:14:00,240,18.0,0,3180.78,1865,16.36,267.89,High Value Irregular
17165,10,158.68,15.87,2011-02-28 16:39:00,2011-02-28 16:39:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17166,12,206.34,17.2,2011-05-20 08:18:00,2011-11-01 09:46:00,165,2.18,0,3180.78,1865,16.36,267.89,High Value Irregular
17169,54,835.78,15.48,2011-06-09 13:16:00,2011-10-13 10:25:00,125,12.96,1,610.78,2179,273.52,29.71,Low Value Irregular
17171,16,224.91,14.06,2011-02-23 16:37:00,2011-02-23 16:37:00,1,480.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17172,15,317.76,21.18,2011-09-22 09:36:00,2011-09-22 09:36:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17173,86,3766.6,43.8,2011-07-31 15:26:00,2011-12-04 14:40:00,125,20.64,1,610.78,2179,273.52,29.71,Low Value Irregular
17174,4,59.9,14.98,2011-05-06 11:47:00,2011-05-06 11:47:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17175,63,1443.69,22.92,2011-02-16 14:56:00,2011-10-26 15:31:00,252,7.5,0,3180.78,1865,16.36,267.89,High Value Irregular
17176,15,306.13,20.41,2011-05-22 12:41:00,2011-05-22 12:41:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17179,80,711.79,8.9,2010-12-13 14:24:00,2011-06-14 16:48:00,183,13.11,0,3180.78,1865,16.36,267.89,High Value Irregular
17180,128,796.03,6.22,2011-01-27 18:05:00,2011-10-14 15:46:00,259,14.83,0,3180.78,1865,16.36,267.89,High Value Irregular
17181,23,239.92,10.43,2010-12-01 12:38:00,2011-10-13 14:48:00,316,2.18,0,3180.78,1865,16.36,267.89,High Value Irregular
17183,73,3347.31,45.85,2011-08-26 15:25:00,2011-12-02 10:07:00,97,22.58,1,610.78,2179,273.52,29.71,Low Value Irregular
17186,2,144.0,72.0,2011-10-10 12:52:00,2011-10-24 10:20:00,13,4.62,1,610.78,2179,273.52,29.71,Low Value Irregular
17187,10,203.95,20.4,2011-04-27 12:39:00,2011-04-27 12:39:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17188,84,2474.23,29.46,2010-12-12 12:56:00,2011-11-28 13:53:00,351,7.18,0,3180.78,1865,16.36,267.89,High Value Irregular
17189,61,384.4,6.3,2010-12-15 17:28:00,2011-08-25 19:39:00,253,7.23,0,3180.78,1865,16.36,267.89,High Value Irregular
17190,19,444.74,23.41,2011-05-16 15:29:00,2011-10-12 11:33:00,148,3.85,0,3180.78,1865,16.36,267.89,High Value Irregular
17191,237,2095.13,8.84,2010-12-06 14:36:00,2011-11-11 16:58:00,340,20.91,0,3180.78,1865,16.36,267.89,High Value Irregular
17193,32,1699.3,53.1,2011-06-16 10:04:00,2011-11-04 12:47:00,141,6.81,1,610.78,2179,273.52,29.71,Low Value Irregular
17194,29,262.62,9.06,2010-12-14 12:06:00,2011-03-11 12:05:00,86,10.12,1,610.78,2179,273.52,29.71,Low Value Irregular
17197,29,1013.01,34.93,2011-11-10 10:32:00,2011-11-10 10:32:00,1,870.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17198,96,692.22,7.21,2010-12-03 14:54:00,2011-11-16 10:39:00,347,8.3,0,3180.78,1865,16.36,267.89,High Value Irregular
17201,40,342.63,8.57,2011-10-17 11:55:00,2011-10-17 11:55:00,1,1200.0,2,938.09,286,1936.3,1.37,Low Value Regular
17203,152,3563.85,23.45,2011-10-10 14:37:00,2011-11-04 12:27:00,24,190.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17204,57,1564.56,27.45,2011-03-21 12:42:00,2011-06-17 14:46:00,88,19.43,1,610.78,2179,273.52,29.71,Low Value Irregular
17205,13,384.08,29.54,2011-10-17 12:46:00,2011-10-17 12:46:00,1,390.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17206,7,204.24,29.18,2011-10-17 13:25:00,2011-10-17 13:25:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17211,211,2317.22,10.98,2010-12-05 12:44:00,2011-11-13 12:03:00,342,18.51,0,3180.78,1865,16.36,267.89,High Value Irregular
17212,4,226.85,56.71,2011-03-31 19:42:00,2011-03-31 19:42:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17213,157,2781.23,17.71,2010-12-08 13:03:00,2011-10-30 14:53:00,326,14.45,0,3180.78,1865,16.36,267.89,High Value Irregular
17214,103,1069.12,10.38,2010-12-15 15:14:00,2011-10-10 13:17:00,298,10.37,0,3180.78,1865,16.36,267.89,High Value Irregular
17217,9,113.5,12.61,2011-04-19 17:19:00,2011-04-19 17:19:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17218,274,1960.72,7.16,2010-12-06 15:25:00,2011-12-05 13:52:00,363,22.64,0,3180.78,1865,16.36,267.89,High Value Irregular
17219,25,114.23,4.57,2011-11-08 11:25:00,2011-11-08 11:25:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17220,472,3198.25,6.78,2010-12-10 14:54:00,2011-11-15 13:47:00,339,41.77,0,3180.78,1865,16.36,267.89,High Value Irregular
17221,63,335.13,5.32,2011-11-03 17:39:00,2011-12-02 13:35:00,28,67.5,1,610.78,2179,273.52,29.71,Low Value Irregular
17222,28,354.15,12.65,2011-10-05 13:58:00,2011-10-05 13:58:00,1,840.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17223,49,426.79,8.71,2010-12-06 14:08:00,2011-02-02 15:57:00,58,25.34,1,610.78,2179,273.52,29.71,Low Value Irregular
17226,21,393.49,18.74,2011-02-04 11:52:00,2011-02-04 11:52:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17227,47,939.32,19.99,2010-12-06 11:16:00,2011-11-21 10:51:00,349,4.04,0,3180.78,1865,16.36,267.89,High Value Irregular
17228,208,1906.09,9.16,2010-12-02 16:00:00,2011-11-24 10:24:00,356,17.53,0,3180.78,1865,16.36,267.89,High Value Irregular
17229,47,318.76,6.78,2011-07-20 12:38:00,2011-09-04 13:56:00,46,30.65,1,610.78,2179,273.52,29.71,Low Value Irregular
17230,69,3638.41,52.73,2010-12-15 11:22:00,2011-03-20 16:12:00,95,21.79,1,610.78,2179,273.52,29.71,Low Value Irregular
17231,541,3174.32,5.87,2010-12-13 14:16:00,2011-11-27 15:18:00,349,46.5,0,3180.78,1865,16.36,267.89,High Value Irregular
17232,36,421.52,11.71,2011-11-25 12:24:00,2011-12-07 12:21:00,11,98.18,1,610.78,2179,273.52,29.71,Low Value Irregular
17233,25,190.88,7.64,2011-11-04 14:06:00,2011-11-04 14:06:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17234,14,149.89,10.71,2011-06-10 11:20:00,2011-06-10 11:20:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17235,29,550.06,18.97,2010-12-02 13:38:00,2011-11-14 15:51:00,347,2.51,0,3180.78,1865,16.36,267.89,High Value Irregular
17236,105,916.13,8.73,2010-12-12 11:49:00,2011-11-27 12:00:00,350,9.0,0,3180.78,1865,16.36,267.89,High Value Irregular
17237,19,314.69,16.56,2011-11-17 12:55:00,2011-11-28 15:02:00,11,51.82,1,610.78,2179,273.52,29.71,Low Value Irregular
17238,566,3744.65,6.62,2010-12-03 15:05:00,2011-12-07 11:35:00,368,46.14,0,3180.78,1865,16.36,267.89,High Value Irregular
17239,15,382.5,25.5,2011-01-31 09:41:00,2011-01-31 09:41:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17242,40,1135.04,28.38,2011-06-12 13:04:00,2011-08-23 14:55:00,72,16.67,1,610.78,2179,273.52,29.71,Low Value Irregular
17243,400,8676.85,21.69,2010-12-05 10:03:00,2011-12-08 13:26:00,368,32.61,0,3180.78,1865,16.36,267.89,High Value Irregular
17244,31,954.9,30.8,2011-10-17 15:19:00,2011-10-17 15:19:00,1,930.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17245,9,171.45,19.05,2011-05-19 10:43:00,2011-05-19 10:43:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
